"model","scenario","iso","variable","unit","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"IIASA-WiC POP","SSP5","zaf","Population","million",50.132817,50.611428758,51.090040516,51.568652274,52.047264032,52.52587579,53.043800202,53.561724614,54.079649026,54.597573438,55.11549785,55.614768194,56.114038538,56.613308882,57.112579226,57.61184957,58.03327822,58.45470687,58.87613552,59.29756417,59.71899282,60.088562766,60.458132712,60.827702658,61.197272604,61.56684255,61.881227504,62.195612458,62.509997412,62.824382366,63.13876732,63.388007444,63.637247568,63.886487692,64.135727816,64.38496794,64.56287771,64.74078748,64.91869725,65.09660702,65.27451679,65.370958538,65.467400286,65.563842034,65.660283782,65.75672553,65.76553096,65.77433639,65.78314182,65.79194725,65.80075268,65.717746294,65.634739908,65.551733522,65.468727136,65.38572075,65.210555722,65.035390694,64.860225666,64.685060638,64.50989561,64.247609044,63.985322478,63.723035912,63.460749346,63.19846278,62.860993434,62.523524088,62.186054742,61.848585396,61.51111605,61.113496824,60.715877598,60.318258372,59.920639146,59.52301992,59.079470096,58.635920272,58.192370448,57.748820624,57.3052708,56.825517638,56.345764476,55.866011314,55.386258152,54.90650499,54.399369584,53.892234178,53.385098772,52.877963366,52.37082796
"IIASA-WiC POP","SSP5","zmb","Population","million",13.08857,13.41134704,13.73412408,14.05690112,14.37967816,14.7024552,15.028824418,15.355193636,15.681562854,16.007932072,16.33430129,16.65516959,16.97603789,17.29690619,17.61777449,17.93864279,18.249065048,18.559487306,18.869909564,19.180331822,19.49075408,19.799690362,20.108626644,20.417562926,20.726499208,21.03543549,21.32156968,21.60770387,21.89383806,22.17997225,22.46610644,22.713856984,22.961607528,23.209358072,23.457108616,23.70485916,23.911929612,24.119000064,24.326070516,24.533140968,24.74021142,24.915326914,25.090442408,25.265557902,25.440673396,25.61578889,25.762617558,25.909446226,26.056274894,26.203103562,26.34993223,26.475843426,26.601754622,26.727665818,26.853577014,26.97948821,27.080319772,27.181151334,27.281982896,27.382814458,27.48364602,27.55893184,27.63421766,27.70950348,27.7847893,27.86007512,27.911474348,27.962873576,28.014272804,28.065672032,28.11707126,28.146374684,28.175678108,28.204981532,28.234284956,28.26358838,28.270566102,28.277543824,28.284521546,28.291499268,28.29847699,28.282372916,28.266268842,28.250164768,28.234060694,28.21795662,28.178688768,28.139420916,28.100153064,28.060885212,28.02161736
"IIASA-WiC POP","SSP5","zwe","Population","million",12.571454,12.568311726,12.565169452,12.562027178,12.558884904,12.55574263,12.548248538,12.540754446,12.533260354,12.525766262,12.51827217,12.46216037,12.40604857,12.34993677,12.29382497,12.23771317,12.153790148,12.069867126,11.985944104,11.902021082,11.81809806,11.72234985,11.62660164,11.53085343,11.43510522,11.33935701,11.232145046,11.124933082,11.017721118,10.910509154,10.80329719,10.686257648,10.569218106,10.452178564,10.335139022,10.21809948,10.0957478674,9.9733962548,9.8510446422,9.7286930296,9.606341417,9.4828817856,9.3594221542,9.2359625228,9.1125028914,8.98904326,8.8659107144,8.7427781688,8.6196456232,8.4965130776,8.373380532,8.265458289,8.157536046,8.049613803,7.94169156,7.833769317,7.7383183236,7.6428673302,7.5474163368,7.4519653434,7.35651435,7.2714602124,7.1864060748,7.1013519372,7.0162977996,6.931243662,6.8561487456,6.7810538292,6.7059589128,6.6308639964,6.55576908,6.4901899682,6.4246108564,6.3590317446,6.2934526328,6.227873521,6.1711159546,6.1143583882,6.0576008218,6.0008432554,5.944085689,5.8953968224,5.8467079558,5.7980190892,5.7493302226,5.700641356,5.6592918708,5.6179423856,5.5765929004,5.5352434152,5.49389393
"IIASA-WiC POP","SSP5","afg","Population","million",31.4117429,32.183278102,32.954813304,33.726348506,34.497883708,35.26941891,36.065028858,36.860638806,37.656248754,38.451858702,39.24746865,40.011828504,40.776188358,41.540548212,42.304908066,43.06926792,43.774212976,44.479158032,45.184103088,45.889048144,46.5939932,47.26004645,47.9260997,48.59215295,49.2582062,49.92425945,50.514252082,51.104244714,51.694237346,52.284229978,52.87422261,53.360379658,53.846536706,54.332693754,54.818850802,55.30500785,55.679720056,56.054432262,56.429144468,56.803856674,57.17856888,57.45655708,57.73454528,58.01253348,58.29052168,58.56850988,58.749546376,58.930582872,59.111619368,59.292655864,59.47369236,59.599828466,59.725964572,59.852100678,59.978236784,60.10437289,60.17485523,60.24533757,60.31581991,60.38630225,60.45678459,60.470952812,60.485121034,60.499289256,60.513457478,60.5276257,60.491549698,60.455473696,60.419397694,60.383321692,60.34724569,60.266030926,60.184816162,60.103601398,60.022386634,59.94117187,59.820007154,59.698842438,59.577677722,59.456513006,59.33534829,59.177560474,59.019772658,58.861984842,58.704197026,58.54640921,58.355973264,58.165537318,57.975101372,57.784665426,57.59422948
"IIASA-WiC POP","SSP5","ago","Population","million",19.081912,19.623918576,20.165925152,20.707931728,21.249938304,21.79194488,22.360519174,22.929093468,23.497667762,24.066242056,24.63481635,25.19225177,25.74968719,26.30712261,26.86455803,27.42199345,27.940384272,28.458775094,28.977165916,29.495556738,30.01394756,30.508909522,31.003871484,31.498833446,31.993795408,32.48875737,32.94791155,33.40706573,33.86621991,34.32537409,34.78452827,35.197631268,35.610734266,36.023837264,36.436940262,36.85004326,37.209269334,37.568495408,37.927721482,38.286947556,38.64617363,38.954498646,39.262823662,39.571148678,39.879473694,40.18779871,40.445018044,40.702237378,40.959456712,41.216676046,41.47389538,41.678564116,41.883232852,42.087901588,42.292570324,42.49723906,42.646762602,42.796286144,42.945809686,43.095333228,43.24485677,43.338334958,43.431813146,43.525291334,43.618769522,43.71224771,43.750303126,43.788358542,43.826413958,43.864469374,43.90252479,43.88692544,43.87132609,43.85572674,43.84012739,43.82452804,43.75713528,43.68974252,43.62234976,43.554957,43.48756424,43.371038866,43.254513492,43.137988118,43.021462744,42.90493737,42.744959608,42.584981846,42.425004084,42.265026322,42.10504856
"IIASA-WiC POP","SSP5","alb","Population","million",3.204284,3.2076467994,3.2110095988,3.2143723982,3.2177351976,3.221097997,3.220129707,3.219161417,3.218193127,3.217224837,3.216256547,3.2108353838,3.2054142206,3.1999930574,3.1945718942,3.189150731,3.1808628904,3.1725750498,3.1642872092,3.1559993686,3.147711528,3.138495106,3.129278684,3.120062262,3.11084584,3.101629418,3.09190656,3.082183702,3.072460844,3.062737986,3.053015128,3.0421311934,3.0312472588,3.0203633242,3.0094793896,2.998595455,2.9858143412,2.9730332274,2.9602521136,2.9474709998,2.934689886,2.9199995646,2.9053092432,2.8906189218,2.8759286004,2.861238279,2.8448920352,2.8285457914,2.8121995476,2.7958533038,2.77950706,2.7605752002,2.7416433404,2.7227114806,2.7037796208,2.684847761,2.6637791272,2.6427104934,2.6216418596,2.6005732258,2.579504592,2.556410481,2.53331637,2.510222259,2.487128148,2.464034037,2.4379363056,2.4118385742,2.3857408428,2.3596431114,2.33354538,2.303969787,2.274394194,2.244818601,2.215243008,2.185667415,2.1540605206,2.1224536262,2.0908467318,2.0592398374,2.027632943,1.9955842392,1.9635355354,1.9314868316,1.8994381278,1.867389424,1.8341086112,1.8008277984,1.7675469856,1.7342661728,1.70098536
"IIASA-WiC POP","SSP5","are","Population","million",7.51169,8.012463874,8.513237748,9.014011622,9.514785496,10.01555937,10.320090798,10.624622226,10.929153654,11.233685082,11.53821651,11.841959322,12.145702134,12.449444946,12.753187758,13.05693057,13.33715517,13.61737977,13.89760437,14.17782897,14.45805357,14.721392622,14.984731674,15.248070726,15.511409778,15.77474883,16.009736926,16.244725022,16.479713118,16.714701214,16.94968931,17.142357494,17.335025678,17.527693862,17.720362046,17.91303023,18.05890788,18.20478553,18.35066318,18.49654083,18.64241848,18.745452222,18.848485964,18.951519706,19.054553448,19.15758719,19.22555472,19.29352225,19.36148978,19.42945731,19.49742484,19.5195228,19.54162076,19.56371872,19.58581668,19.60791464,19.581713306,19.555511972,19.529310638,19.503109304,19.47690797,19.405327246,19.333746522,19.262165798,19.190585074,19.11900435,19.011451584,18.903898818,18.796346052,18.688793286,18.58124052,18.447442076,18.313643632,18.179845188,18.046046744,17.9122483,17.758564236,17.604880172,17.451196108,17.297512044,17.14382798,16.96796129,16.7920946,16.61622791,16.44036122,16.26449453,16.0570058,15.84951707,15.64202834,15.43453961,15.22705088
"IIASA-WiC POP","SSP5","arg","Population","million",40.412376,40.695857946,40.979339892,41.262821838,41.546303784,41.82978573,42.04973013,42.26967453,42.48961893,42.70956333,42.92950773,43.087967602,43.246427474,43.404887346,43.563347218,43.72180709,43.827937772,43.934068454,44.040199136,44.146329818,44.2524605,44.324084936,44.395709372,44.467333808,44.538958244,44.61058268,44.639734978,44.668887276,44.698039574,44.727191872,44.75634417,44.736536328,44.716728486,44.696920644,44.677112802,44.65730496,44.59014679,44.52298862,44.45583045,44.38867228,44.32151411,44.216553946,44.111593782,44.006633618,43.901673454,43.79671329,43.657891984,43.519070678,43.380249372,43.241428066,43.10260676,42.937571226,42.772535692,42.607500158,42.442464624,42.27742909,42.08548228,41.89353547,41.70158866,41.50964185,41.31769504,41.09986009,40.88202514,40.66419019,40.44635524,40.22852029,39.985714678,39.742909066,39.500103454,39.257297842,39.01449223,38.726523244,38.438554258,38.150585272,37.862616286,37.5746473,37.25187454,36.92910178,36.60632902,36.28355626,35.9607835,35.61390358,35.26702366,34.92014374,34.57326382,34.2263839,33.863811248,33.501238596,33.138665944,32.776093292,32.41352064
"IIASA-WiC POP","SSP5","arm","Population","million",3.092072,3.0846819176,3.0772918352,3.0699017528,3.0625116704,3.055121588,3.0387936492,3.0224657104,3.0061377716,2.9898098328,2.973481894,2.9512002312,2.9289185684,2.9066369056,2.8843552428,2.86207358,2.838438001,2.814802422,2.791166843,2.767531264,2.743895685,2.7197586786,2.6956216722,2.6714846658,2.6473476594,2.623210653,2.5975686838,2.5719267146,2.5462847454,2.5206427762,2.495000807,2.4674903878,2.4399799686,2.4124695494,2.3849591302,2.357448711,2.3285316526,2.2996145942,2.2706975358,2.2417804774,2.212863419,2.1836916272,2.1545198354,2.1253480436,2.0961762518,2.06700446,2.0383646686,2.0097248772,1.9810850858,1.9524452944,1.923805503,1.8973734082,1.8709413134,1.8445092186,1.8180771238,1.791645029,1.7669636752,1.7422823214,1.7176009676,1.6929196138,1.66823826,1.6446975016,1.6211567432,1.5976159848,1.5740752264,1.550534468,1.5278396958,1.5051449236,1.4824501514,1.4597553792,1.437060607,1.4154069252,1.3937532434,1.3720995616,1.3504458798,1.328792198,1.3087689212,1.2887456444,1.2687223676,1.2486990908,1.228675814,1.2095361342,1.1903964544,1.1712567746,1.1521170948,1.132977415,1.1153237956,1.0976701762,1.0800165568,1.0623629374,1.044709318
"IIASA-WiC POP","SSP5","aus","Population","million",22.268384,22.700666946,23.132949892,23.565232838,23.997515784,24.42979873,24.912814544,25.395830358,25.878846172,26.361861986,26.8448778,27.388563872,27.932249944,28.475936016,29.019622088,29.56330816,30.118722298,30.674136436,31.229550574,31.784964712,32.34037885,32.89912769,33.45787653,34.01662537,34.57537421,35.13412305,35.712383836,36.290644622,36.868905408,37.447166194,38.02542698,38.63207771,39.23872844,39.84537917,40.4520299,41.05868063,41.691304052,42.323927474,42.956550896,43.589174318,44.22179774,44.864456778,45.507115816,46.149774854,46.792433892,47.43509293,48.079543106,48.723993282,49.368443458,50.012893634,50.65734381,51.258664392,51.859984974,52.461305556,53.062626138,53.66394672,54.216470504,54.768994288,55.321518072,55.874041856,56.42656564,56.936289284,57.446012928,57.955736572,58.465460216,58.97518386,59.420332326,59.865480792,60.310629258,60.755777724,61.20092619,61.568799192,61.936672194,62.304545196,62.672418198,63.0402912,63.330606934,63.620922668,63.911238402,64.201554136,64.49186987,64.714800774,64.937731678,65.160662582,65.383593486,65.60652439,65.774999822,65.943475254,66.111950686,66.280426118,66.44890155
"IIASA-WiC POP","SSP5","aut","Population","million",8.393643975,8.4376560408,8.4816681066,8.5256801724,8.5696922382,8.613704304,8.664679747,8.71565519,8.766630633,8.817606076,8.868581519,8.9299755214,8.9913695238,9.0527635262,9.1141575286,9.175551531,9.2398907888,9.3042300466,9.3685693044,9.4329085622,9.49724782,9.5604858758,9.6237239316,9.6869619874,9.7502000432,9.813438099,9.8779476772,9.9424572554,10.0069668336,10.0714764118,10.13598599,10.204308708,10.272631426,10.340954144,10.409276862,10.47759958,10.549320668,10.621041756,10.692762844,10.764483932,10.83620502,10.907437838,10.978670656,11.049903474,11.121136292,11.19236911,11.260929984,11.329490858,11.398051732,11.466612606,11.53517348,11.591873944,11.648574408,11.705274872,11.761975336,11.8186758,11.861729418,11.904783036,11.947836654,11.990890272,12.03394389,12.068204884,12.102465878,12.136726872,12.170987866,12.20524886,12.232831986,12.260415112,12.287998238,12.315581364,12.34316449,12.358371876,12.373579262,12.388786648,12.403994034,12.41920142,12.423179104,12.427156788,12.431134472,12.435112156,12.43908984,12.43393006,12.42877028,12.4236105,12.41845072,12.41329094,12.40147404,12.38965714,12.37784024,12.36602334,12.35420644
"IIASA-WiC POP","SSP5","aze","Population","million",9.187783,9.284911061,9.382039122,9.479167183,9.576295244,9.673423305,9.749017728,9.824612151,9.900206574,9.975800997,10.05139542,10.100782422,10.150169424,10.199556426,10.248943428,10.29833043,10.330541284,10.362752138,10.394962992,10.427173846,10.4593847,10.484163144,10.508941588,10.533720032,10.558498476,10.58327692,10.597598556,10.611920192,10.626241828,10.640563464,10.6548851,10.652918434,10.650951768,10.648985102,10.647018436,10.64505177,10.625571298,10.606090826,10.586610354,10.567129882,10.54764941,10.515916054,10.484182698,10.452449342,10.420715986,10.38898263,10.350312728,10.311642826,10.272972924,10.234303022,10.19563312,10.1491472548,10.1026613896,10.0561755244,10.0096896592,9.963203794,9.9074259522,9.8516481104,9.7958702686,9.7400924268,9.684314585,9.6174384656,9.5505623462,9.4836862268,9.4168101074,9.349933988,9.2730602528,9.1961865176,9.1193127824,9.0424390472,8.965565312,8.8826875598,8.7998098076,8.7169320554,8.6340543032,8.551176551,8.4676451798,8.3841138086,8.3005824374,8.2170510662,8.133519695,8.052485287,7.971450879,7.890416471,7.809382063,7.728347655,7.649134086,7.569920517,7.490706948,7.411493379,7.33227981
"IIASA-WiC POP","SSP5","bdi","Population","million",8.382244466,8.6325833298,8.8829221936,9.1332610574,9.3835999212,9.633938785,9.88768717,10.141435555,10.39518394,10.648932325,10.90268071,11.148296774,11.393912838,11.639528902,11.885144966,12.13076103,12.347288484,12.563815938,12.780343392,12.996870846,13.2133983,13.415188948,13.616979596,13.818770244,14.020560892,14.22235154,14.414915358,14.607479176,14.800042994,14.992606812,15.18517063,15.360826118,15.536481606,15.712137094,15.887792582,16.06344807,16.215234914,16.367021758,16.518808602,16.670595446,16.82238229,16.945761994,17.069141698,17.192521402,17.315901106,17.43928081,17.5335037,17.62772659,17.72194948,17.81617237,17.91039526,17.972886164,18.035377068,18.097867972,18.160358876,18.22284978,18.25547909,18.2881084,18.32073771,18.35336702,18.38599633,18.389437928,18.392879526,18.396321124,18.399762722,18.40320432,18.378899218,18.354594116,18.330289014,18.305983912,18.28167881,18.232853278,18.184027746,18.135202214,18.086376682,18.03755115,17.967960296,17.898369442,17.828778588,17.759187734,17.68959688,17.602505742,17.515414604,17.428323466,17.341232328,17.25414119,17.150984968,17.047828746,16.944672524,16.841516302,16.73836008
"IIASA-WiC POP","SSP5","bel","Population","million",10.712066,10.787159158,10.862252316,10.937345474,11.012438632,11.08753179,11.173014444,11.258497098,11.343979752,11.429462406,11.51494506,11.615522834,11.716100608,11.816678382,11.917256156,12.01783393,12.12607183,12.23430973,12.34254763,12.45078553,12.55902343,12.668842504,12.778661578,12.888480652,12.998299726,13.1081188,13.221945964,13.335773128,13.449600292,13.563427456,13.67725462,13.79623436,13.9152141,14.03419384,14.15317358,14.27215332,14.397000256,14.521847192,14.646694128,14.771541064,14.896388,15.025070372,15.153752744,15.282435116,15.411117488,15.53979986,15.671848798,15.803897736,15.935946674,16.067995612,16.20004455,16.32706982,16.45409509,16.58112036,16.70814563,16.8351709,16.951167438,17.067163976,17.183160514,17.299157052,17.41515359,17.52135376,17.62755393,17.7337541,17.83995427,17.94615444,18.044936916,18.143719392,18.242501868,18.341284344,18.44006682,18.53018188,18.62029694,18.710412,18.80052706,18.89064212,18.965695502,19.040748884,19.115802266,19.190855648,19.26590903,19.327958596,19.390008162,19.452057728,19.514107294,19.57615686,19.627074962,19.677993064,19.728911166,19.779829268,19.83074737
"IIASA-WiC POP","SSP5","ben","Population","million",8.849892,9.090180846,9.330469692,9.570758538,9.811047384,10.05133623,10.29747731,10.54361839,10.78975947,11.03590055,11.28204163,11.523887104,11.765732578,12.007578052,12.249423526,12.491269,12.717610144,12.943951288,13.170292432,13.396633576,13.62297472,13.840880418,14.058786116,14.276691814,14.494597512,14.71250321,14.915283172,15.118063134,15.320843096,15.523623058,15.72640302,15.90723247,16.08806192,16.26889137,16.44972082,16.63055027,16.78694125,16.94333223,17.09972321,17.25611419,17.41250517,17.544870742,17.677236314,17.809601886,17.941967458,18.07433303,18.183701328,18.293069626,18.402437924,18.511806222,18.62117452,18.70763382,18.79409312,18.88055242,18.96701172,19.05347102,19.115949204,19.178427388,19.240905572,19.303383756,19.36586194,19.403142646,19.440423352,19.477704058,19.514984764,19.55226547,19.564190128,19.576114786,19.588039444,19.599964102,19.61188876,19.599391852,19.586894944,19.574398036,19.561901128,19.54940422,19.514181906,19.478959592,19.443737278,19.408514964,19.37329265,19.316918206,19.260543762,19.204169318,19.147794874,19.09142043,19.015106502,18.938792574,18.862478646,18.786164718,18.70985079
"IIASA-WiC POP","SSP5","bfa","Population","million",16.468714,16.899578782,17.330443564,17.761308346,18.192173128,18.62303791,19.051269602,19.479501294,19.907732986,20.335964678,20.76419637,21.18127373,21.59835109,22.01542845,22.43250581,22.84958317,23.241849142,23.634115114,24.026381086,24.418647058,24.81091303,25.193892864,25.576872698,25.959852532,26.342832366,26.7258122,27.0775166,27.429221,27.7809254,28.1326298,28.4843342,28.791271214,29.098208228,29.405145242,29.712082256,30.01901927,30.273833436,30.528647602,30.783461768,31.038275934,31.2930901,31.498536112,31.703982124,31.909428136,32.114874148,32.32032016,32.47793953,32.6355589,32.79317827,32.95079764,33.10841701,33.234707484,33.360997958,33.487288432,33.613578906,33.73986938,33.83535614,33.9308429,34.02632966,34.12181642,34.21730318,34.282399798,34.347496416,34.412593034,34.477689652,34.54278627,34.57958466,34.61638305,34.65318144,34.68997983,34.72677822,34.73832772,34.74987722,34.76142672,34.77297622,34.78452572,34.77232138,34.76011704,34.7479127,34.73570836,34.72350402,34.688685678,34.653867336,34.619048994,34.584230652,34.54941231,34.492755258,34.436098206,34.379441154,34.322784102,34.26612705
