"iso","sector","C10H16","C2H2","C2H4","C2H4O","C2H5OH","C2H6","C2H6S","C3H6","C3H6O","C3H8","C5H8","C6H6","C7H8","C8H10","CH2O","CH3COCHO","CH3COOH","CH3OH","HCN","HCOOH","Higher-Alkanes","Higher-Alkenes","HOCH2CHO","MEK","Toluene-lump"
"per","FRTB","0.00795032201190138","0.0234898660844714","0.0587479224422295","0.0809178404910353","0.00200959974408143","0.0400711144625008","7.62738876445461e-05","0.0373487552150537","0.0323259249558591","0.00705692294815795","0.0068882613933603","0.0206754604099799","0.0134471599227772","0.00556359517547566","0.0914178262383414","0.0414412877475781","0.177729564187081","0.129733835387634","0.0237079070421864","0.0408800972673166","0.00410994477063616","0.0142620497653025","0.0385422319377679","0.0263833872902831","0.0727993135468187"
"phl","FRTB","0.00724484706387356","0.0221264014202228","0.0573018397750622","0.076570154280593","0.0019262785339777","0.0389125105904802","7.32215503400486e-05","0.0358988981604526","0.0302955628964321","0.00707710740453867","0.00712784225088651","0.0192177111953946","0.0126462175910254","0.00528333104388535","0.0883914111417924","0.0398297705541625","0.174948841715163","0.126388261518504","0.022526787308926","0.0395207908064257","0.00438734223203004","0.0138315166434182","0.0367492068652471","0.0261727429698282","0.0681539882786681"
"plw","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"png","FRTB","0.00809423695833363","0.0237762852282683","0.0576078416718073","0.0836170627366255","0.00200434837008351","0.0386624156422893","7.34760833904373e-05","0.0349898647620696","0.0339352386035197","0.00686997526954062","0.00706504223327877","0.0210516228905162","0.014013474616751","0.00592525179433475","0.0935182562310942","0.039758513988374","0.166964034454965","0.131534425484461","0.022845412708897","0.0426399252682985","0.00395980511892362","0.0144493088634161","0.0399281205583301","0.0270699769742875","0.0751706385703086"
"pol","FRTB","0.100203230896812","0.0161389553778631","0.0736691661526494","0.0505035456981794","0.00543713034992222","0.0410990059326674","0.000417915413596351","0.0388220722379365","0.0317029797924049","0.013747495117955","0.00781231183449471","0.0156254168388734","0.0114706360846022","0.00760525638737525","0.12567480456605","0.0452700422244765","0.158039038430867","0.117141766094876","0.0403388315424944","0.0218440835493772","0.0143227371573948","0.0219350845118204","0.0504221782028627","0.0127959955021129","0.0635108945098703"
"pri","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"prk","FRTB","0.106760527585427","0.0147917993347289","0.0706059706883625","0.046761523246008","0.00513163093053927","0.0453903244697573","0.000406049656064829","0.0398319048553679","0.0316129493283987","0.014213724691339","0.00722582095942432","0.0204483825368052","0.0126544509733446","0.00756201877254929","0.117734250554682","0.0429368061319864","0.157155392061287","0.114088716312385","0.044801746887046","0.0211884901577015","0.0140335641924661","0.0209955112137519","0.0482531707212349","0.0116224048632401","0.0744193389118028"
"prt","FRTB","0.0694203269816462","0.018043163243825","0.0711024090641752","0.0478933777566815","0.00430573883661084","0.0465122217752855","0.000319448690016596","0.0509798811343636","0.0244391228748352","0.0113077768054014","0.00497478549599208","0.0169945927518813","0.0095185771493473","0.00493318148865554","0.0989248995767218","0.0528510095038165","0.204957411893817","0.104198523162902","0.0405917590971764","0.0176213732914947","0.00979368716176962","0.0176212104434873","0.0387332049081389","0.011243663953291","0.0574675255548512"
"pry","FRTB","0.0278324140491919","0.0222358560913435","0.060286879977282","0.0759060805843196","0.00271238299463149","0.039093232831154","0.000146359517085189","0.0362700497501911","0.0330145282604488","0.0080532012008255","0.00676706991360025","0.0200721816311036","0.0133238010937561","0.00610543996441576","0.0982397897767082","0.0411916267865866","0.164375947389349","0.125902997877407","0.0268222358230021","0.0372921192375385","0.00568433959493692","0.0157239005212817","0.0414162031714477","0.023308464768317","0.0724247822061476"
"pse","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pyf","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"qat","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"reu","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"rou","FRTB","0.113453681679039","0.0156864533458133","0.071042302014631","0.0474439834677672","0.00580106880270059","0.0386722552180628","0.000458680034460167","0.0370494167259102","0.0320887931958969","0.0133414627040458","0.00658668042375669","0.0159222328294056","0.011387867906167","0.00772487249764116","0.125150783944698","0.044006810026016","0.137123425054467","0.108306606389297","0.0420626372200433","0.0185036748142606","0.0137509280522108","0.0220094683203025","0.0510835490175936","0.00956470478601026","0.0641315890782402"
"rus","FRTB","0.0799172608360648","0.00744257415448779","0.056971864965506","0.0314045328878597","0.00226995505423951","0.0700240548615371","0.00019040158712954","0.0447152728600297","0.0297672517397231","0.0173177984802093","0.00613303551290931","0.0431714965423746","0.0188124701359192","0.00713691427610703","0.0753794437731153","0.0295046018635136","0.175475327788688","0.112532364222476","0.0598336655044039","0.0227609015684148","0.0138606587804022","0.015459199985521","0.0345599326547041","0.00908857737194392","0.126929282349133"
"rwa","FRTB","0.00742048881960489","0.0219203150809951","0.055859780586111","0.0734345410012671","0.00189564103876671","0.0383926714249744","7.32991917815555e-05","0.0360862692544675","0.0285100983779625","0.0067055488086096","0.00632224459832862","0.0192060596027414","0.0120332008794225","0.00474984297386903","0.084017793923695","0.039865431989676","0.170753371562023","0.120358604570554","0.0228374010605582","0.036533157122948","0.00390080036968699","0.0132461589174148","0.0348268786742","0.0241501580865457","0.0662065716244058"
"sau","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sdn","FRTB","0.00714546959787134","0.0212194169052484","0.0560356568237465","0.0693682180342922","0.00186530124524926","0.0392646587483339","7.51245074434923e-05","0.0381672074968271","0.0265015913009816","0.00676786067427907","0.00589610149720188","0.0184810958248962","0.0112691515429346","0.00431874422110751","0.0800747889873576","0.041049487068621","0.17990560865277","0.115884690781735","0.0233991135834098","0.0339492268802115","0.00393666216118487","0.0127736881707153","0.0327555708194361","0.0228051208372109","0.0626907120194839"
"sen","FRTB","0.00735336441966575","0.0222482986863005","0.0587923639490222","0.0745659977877364","0.0019562153333704","0.040677059007458","7.71407459544951e-05","0.0387429987119209","0.028874183112786","0.00721418794569745","0.00674681042176744","0.0192957805038267","0.0121849302886434","0.00487877199332053","0.0865054464779393","0.0420981359853392","0.185892342953416","0.124757442714664","0.0238627164818624","0.0375737818309679","0.00438605367205674","0.0136952178000218","0.0355274497398156","0.0252178944489454","0.0667777735628051"
"sgp","FRTB","0.00822952224204971","0.0241380520161058","0.05660380395582","0.0873776110689872","0.00200353290119512","0.0373190582124103","7.07167490306574e-05","0.0328032776995145","0.0362474625469898","0.00672023073210789","0.00743553251567738","0.0214870769513778","0.0148099446221154","0.0065027772057736","0.0967138900891456","0.0381149783130343","0.157269436887162","0.134561653317545","0.0219681480747416","0.0453809199944805","0.00386348291298121","0.0147563323106862","0.0419380501928178","0.0282480067192191","0.0783082164881087"
"slb","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sle","FRTB","0.00733521484149632","0.0217940208839649","0.0563911206163075","0.0729245565027069","0.00189628641283093","0.0390549172259749","7.44904035694846e-05","0.0372637090385888","0.0284108723656055","0.00680980793196114","0.00624521441932259","0.019048340800072","0.0119629491601861","0.0047567371366129","0.0835169289037141","0.040609639109196","0.176705886814198","0.119909262390736","0.0231607049329925","0.0362604356189605","0.00398347288003043","0.0131976178203953","0.0345875677657432","0.0239697391147994","0.0657206904230636"
"slv","FRTB","0.00817393823539144","0.0242249059525693","0.0594908836284513","0.0850365457826019","0.00205523306997515","0.040005092109983","7.58276444526176e-05","0.0363226491297208","0.0343671639237522","0.00715105647429337","0.00732561767025083","0.0213637049297062","0.014215956087365","0.00600556763339657","0.0956960536519181","0.0410752569876192","0.174331442407465","0.135011218342913","0.023511824282914","0.0435029698782154","0.00418821647033542","0.0148182468060151","0.040658678528092","0.0278367471898026","0.0762724073285038"
"som","FRTB","0.00664031825663648","0.0200964379924127","0.0518387842459787","0.0684588233760952","0.00174901958500203","0.0353008874322714","6.67933607787654e-05","0.0326382687796821","0.0267282387031223","0.00632686521345498","0.00624796531969218","0.0174766439232707","0.0112373856325557","0.00456628910669975","0.0791020750056947","0.0363100741588016","0.157147038213629","0.113363138847478","0.0206524788319717","0.0348670617461799","0.00380499605547195","0.0124290021150607","0.0327202216130408","0.0232108634241467","0.0611625494431981"
"spm","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"srb (kosovo)","FRTB","0.0786143322175211","0.0172220292254892","0.0773266968789011","0.0536158601425805","0.00505841506160918","0.0446926426298649","0.000366944095833587","0.0429778465185176","0.0312798497257727","0.0140941354607476","0.00827406533934248","0.0160235205598675","0.0115923916712365","0.00735082305855086","0.125954953244236","0.0486357017470981","0.180586074951369","0.124267425523026","0.0398957805703174","0.0236148256018457","0.0144952664811484","0.0219034117077987","0.0496889327770661","0.0143338147937361","0.0639956656614369"
"srb","FRTB","0.084690059794469","0.0161964710540951","0.0735114891657057","0.0517603598329822","0.00483753438838257","0.0427156535329894","0.00036292750642937","0.0403788387402715","0.0295328480051412","0.0134472971347193","0.00883929188467352","0.0149331289498847","0.010962198116269","0.00697018123807188","0.119221271238678","0.0456279081671212","0.181660657708599","0.121579778282813","0.0374595383716323","0.0248884315402877","0.0139933738751451","0.0206817373701909","0.0469137903810807","0.0167871013856791","0.0601164177768019"
"ssd","FRTB","0.00717172894468712","0.0212484276572759","0.0559710454195967","0.0693822820497142","0.00186555471933703","0.0391952867016478","7.50035494473212e-05","0.0380195904368026","0.0264893745536946","0.00675114934597636","0.00584999133801327","0.0185239240115345","0.0112697196119924","0.00429730787099142","0.079989032781327","0.0409703466445257","0.179240050743015","0.11574875027797","0.0233663945326662","0.0338376603085376","0.00391818499159675","0.0127636443405834","0.0327287738710751","0.0227194102666087","0.0627731470237543"
"stp","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sur","FRTB","0.00649886016505366","0.0194043137869307","0.0494246296073922","0.0657029434084687","0.00167834904691124","0.0336790924415958","6.39520116518025e-05","0.0311606745108703","0.0255478885450212","0.0059764566396404","0.00580845666997953","0.0169580616085897","0.0107745654767405","0.00427185775591538","0.0754489131237951","0.0347406166093116","0.149050186903056","0.107983413263182","0.0198397860532896","0.0330058535537172","0.00353437726323911","0.0118614141207038","0.0312682127863629","0.021895802940081","0.0589931848560276"
"svk","FRTB","0.100824703400503","0.0164922054788498","0.0759171792856658","0.0526068874665697","0.00545844859197167","0.042503112315716","0.000418228957272279","0.0396651804479599","0.0323249503026466","0.0142043924994442","0.00859413557266446","0.0157278137838539","0.01175040479913","0.00777728222026006","0.128789658798225","0.0461763317851372","0.167901701670095","0.123051624176107","0.0404512117979984","0.0238442936551873","0.014931729029927","0.0224069440899886","0.0514000281024534","0.0146322218307283","0.0645135654610926"
"svn","FRTB","0.113508039462292","0.0162760312951702","0.0741442405112656","0.0502616481175804","0.00581312749045859","0.0408303826381908","0.000457847053229125","0.0387266698140806","0.0327530902264067","0.0138998125821415","0.00749227237021498","0.0161848273890026","0.0117244886159146","0.00787940463768621","0.128707947150814","0.0456347483477518","0.151727228669825","0.115919557220987","0.0424475973880142","0.0209356431204662","0.0144369377848803","0.0225496720629484","0.0521201740368223","0.0116618394527075","0.0654690011356097"
"swe","FRTB","0.105411396230763","0.0126867700673596","0.0648655637899632","0.0405874089014765","0.0046891958056149","0.0480760715825547","0.000378260429770113","0.0388489794915669","0.031122505228444","0.0144042560396992","0.00586692187565306","0.0249817240489435","0.0137190069576544","0.00748239680605152","0.107124164111556","0.0385017775578064","0.141689501554329","0.105525127221452","0.0481749399391225","0.0184706120101306","0.0134334094116097","0.0196382308711678","0.0452848960777667","0.00801437419901693","0.0846923982578021"
"swz","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"sxm","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"syc","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"syr","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tca","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tcd","FRTB","0.00552852560376257","0.0214599035457127","0.0567128402363437","0.0768935426948761","0.00189844856368114","0.0380775436881028","7.06241302823124e-05","0.0342725494548173","0.0306685130011312","0.00702401690895108","0.00716737852809691","0.0179885987396117","0.0127306640967304","0.00550517198177986","0.0895040234820705","0.0384039417047513","0.170827305789761","0.12755506664686","0.0212671945903385","0.0406287486596815","0.00426177055748157","0.0139263522848676","0.0372978152613051","0.0266514009927371","0.067103594883235"
"tgo","FRTB","0.00646266210555464","0.0197726634448131","0.0536591900351436","0.0646686472038517","0.00176486619050406","0.037309258766947","7.072036710497e-05","0.0356747306153085","0.0242658365445707","0.00662379341786884","0.0060794694437184","0.0170020463359279","0.0104025939603269","0.00397626336773574","0.0764493831201899","0.0386369398036138","0.171266151070675","0.111458295617286","0.0218589822691677","0.0323237646096057","0.00406712155885174","0.0122308225725698","0.030759514705085","0.0223800963608429","0.0578264459105207"
"tha","FRTB","0.00780289102148237","0.0230141667772345","0.0586340949856565","0.0776262440607657","0.00198679712319518","0.0404860039480706","7.73297482243613e-05","0.038482233682315","0.0305435368754201","0.00703459193067959","0.00650803205805203","0.0202029024400646","0.01280148825778","0.0051487381729075","0.0881724831294134","0.0421146392412872","0.181923064081134","0.125982247328142","0.0240813337230032","0.0386298912544759","0.00405393524068889","0.0138735005816492","0.0368139269562829","0.0252137535797325","0.0700561655825903"
"tjk","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tkl","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tkm","FRTB","0.107839296681019","0.0162343214267087","0.0715550183405316","0.047516319081926","0.00566443338934561","0.0400500110690329","0.000443967704144126","0.0396353819923107","0.0313068101518787","0.0131044976307739","0.00604545321267031","0.0163647335329248","0.0112178247632172","0.00737903172247771","0.122378613309522","0.0459311148679462","0.144743665225881","0.107040737854478","0.0425646875371578","0.017627140981918","0.013148907358431","0.0215893867665461","0.0498163789229443","0.0088423689182646","0.0640116466124731"
"tls","FRTB","0.00758205967227043","0.0223018454605234","0.0545201598301253","0.0778955935282555","0.00188802019048465","0.0367740479366238","6.99473467308577e-05","0.0335703724365337","0.0314580379619237","0.00650915572377032","0.00658067807853343","0.0197141678068186","0.0130205827325747","0.00546632963387114","0.0873540267066062","0.0378926934362627","0.159929111924152","0.123189837955507","0.0217531104807432","0.0395807670367599","0.00375405943293354","0.0135378074788892","0.0371584516746563","0.0252418160316663","0.0700621372466595"
"ton","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tto","FRTB","0.00706749645212722","0.0217416179488447","0.0589098958527434","0.0728541096383172","0.00193445882083352","0.0408234712217112","7.6981118087833e-05","0.0389828709966336","0.0280642661184629","0.00735261510728481","0.00694657944797833","0.0187155872349196","0.0118630731874056","0.00477988516048797","0.0855824795466561","0.0420824493417259","0.18920652368256","0.124097063138002","0.0236847908281499","0.0371167521477416","0.00463545328660651","0.013590060811725","0.0348434041943841","0.0253074606406534","0.064897806828256"
"tun","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tur","FRTB","0.112322206568106","0.015762022432535","0.0712559122318451","0.0475291301249233","0.00579888010883939","0.0388449173551986","0.000457129727197191","0.0373035970618636","0.032137635487127","0.0133603496345724","0.00648994484183886","0.0159737863465947","0.0114106485746709","0.00772829323282708","0.125350810812359","0.0442401239559107","0.137470938888551","0.108300858814838","0.0421228802817523","0.0183144713802305","0.0137380544760405","0.0220493531790463","0.0511599759450147","0.00930399419216718","0.0642990077907662"
"twn","FRTB","0.100899031497298","0.015845987203092","0.0732059441820253","0.0508740398476396","0.0053436626127263","0.0409405789466532","0.000413522393325588","0.0379810504263627","0.0313195501208774","0.0137303898583564","0.0085753531344488","0.015156674350595","0.0113569871763234","0.0075535368702702","0.124590305972915","0.0443165617300695","0.164288723548373","0.119422052288146","0.0392111398389897","0.0237023555349503","0.0144765197213328","0.0216803704818024","0.0498087074551089","0.0152240595030152","0.0623392888756078"
"tza","FRTB","0.00746799465336452","0.0220255358387321","0.0569014862075492","0.0729866171239093","0.00191517625986222","0.0395731503595569","7.57239758978843e-05","0.0379744238162449","0.0282800496814154","0.00682582695529176","0.00607188297538047","0.0192862886832916","0.0119453191833533","0.00466198762711891","0.0833846021316729","0.041291977464022","0.178977201889864","0.119862354573774","0.0236043744296714","0.035839817364453","0.00391905375509589","0.0132154245608499","0.0344863726449458","0.0236864283387279","0.0660259477621512"
"uga","FRTB","0.00712728502040828","0.0216566649517489","0.0580225799686843","0.0721841439017681","0.00191647211709296","0.0403084985275796","7.63565804633647e-05","0.0386816874177129","0.027782887067004","0.00716717723370054","0.00665049190136111","0.0187238026102727","0.0117563122572217","0.00468235364750389","0.084246316486707","0.0417273715426203","0.186092123321237","0.121945938927246","0.0235881222189771","0.0363915681603224","0.00442669045722185","0.0133799601933837","0.0344034796294093","0.0246449932007192","0.0645727428484289"
"ukr","FRTB","0.106195126188912","0.0158741474805473","0.0722655265036478","0.0490872690273225","0.00557157751064606","0.0399632679137277","0.000434807236041492","0.0379193197625698","0.0317014296893524","0.0135181781482258","0.00734267920168895","0.0156629881118118","0.0113787356203803","0.00761637807797192","0.12482383159722","0.0445251382636984","0.149882127077577","0.113253752071091","0.040865145165367","0.0205652131394889","0.0140280325296817","0.0218537971860884","0.0504398302785325","0.0116362855766207","0.0634379611760152"
"ury","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"usa","FRTB","0.0927997404304629","0.0100503494619462","0.0623379714769107","0.0365832200487465","0.00339236225537769","0.0625949911315621","0.000277510847011561","0.0438755061252802","0.0312010991908155","0.0165219989575596","0.00621815045238321","0.0365305943377007","0.0171550695831372","0.00746395234568129","0.0913822248795174","0.0346139938044237","0.16743847842282","0.113102718355695","0.0567767477217142","0.0215179402259441","0.0140211253314934","0.0177250641127884","0.0402019657717719","0.00891057411841818","0.112258541065555"
"uzb","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"vct","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ven","FRTB","0.00770890483059229","0.0227910760442148","0.05744178689979","0.0778894189317924","0.00195766689502027","0.0392986757580559","7.48501587550633e-05","0.036770705493566","0.0308914966315817","0.00690792292544791","0.00665325695004448","0.0200276294233589","0.0128963035641373","0.00527268820193639","0.0883292168922346","0.0406910880616824","0.174780494613945","0.125737371816615","0.0232745725306166","0.0391782227905786","0.00403324128972838","0.0138264401037002","0.0370557063692437","0.0254640300518922","0.0701126551930451"
"vgb","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"vir","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"vnm","FRTB","0.00798390922251421","0.0236228008607405","0.0591962667623626","0.0812077574138771","0.0020233129224157","0.0403953774229793","7.68870437675518e-05","0.0376476217970563","0.0323670499452466","0.007108819895806","0.00689747218686812","0.0207776332800766","0.0134799183698868","0.00555165366139954","0.0918381458444928","0.0417768486797014","0.179160744448982","0.130437805469765","0.0238935070415846","0.0409532820761532","0.00412755368722428","0.0143414834220878","0.0386645335446113","0.0264762244400588","0.0730667080997528"
"vut","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"wlf","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"wsm","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yem","FRTB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"zaf","FRTB","0.0550464192215935","0.0199471015978792","0.0651298969292285","0.0630612618602833","0.00370637354053537","0.0410872261216735","0.00024994337052172","0.0405541534540994","0.0304905544073001","0.00985415484649842","0.00614524346024639","0.018513679916538","0.0119272383557658","0.00607055992926825","0.103112676839037","0.0449708162678271","0.170672980714936","0.116453966058231","0.0333274437468073","0.0283296268901694","0.00817257096598113","0.0173527188952742","0.0423966795697845","0.0173481204937682","0.0668833835879885"
"zmb","FRTB","0.00733203972965413","0.0215816490851451","0.0566403316330418","0.0700199947690878","0.00189134464818639","0.0397859743836733","7.63364734610699e-05","0.0387443094057082","0.0266688643820501","0.00678612986101796","0.00570602674661994","0.0188557795490065","0.0113643498489289","0.00427051203291043","0.0804051060604865","0.0417013267060556","0.181766089988017","0.116364109927893","0.0238295386403265","0.0337628872604651","0.00385903137858546","0.0128529904133344","0.0329185382693667","0.0225954700208467","0.0635728503458789"
"zwe","FRTB","0.00761236592308902","0.0223843957689037","0.05805633027871","0.0736386955232854","0.00194970448556507","0.040591659781391","7.78360462537519e-05","0.0393111729321782","0.0284336466599233","0.0069447198213656","0.00601465238641169","0.0196050049989623","0.0120319097728041","0.00465056522175671","0.0840765218566835","0.0424832875811284","0.184527888049247","0.121046213245485","0.0242941401311659","0.0358886303796652","0.00394084928190321","0.0133607118533161","0.0347162079665307","0.0237275190267996","0.0667557087173246"
"abw","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"afg","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ago","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alb","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"are","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"arg","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"arm","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"asm","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"atg","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aus","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aut","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aze","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bdi","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bel","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ben","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bfa","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bgd","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bgr","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bhr","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bhs","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bih","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"blr","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"blz","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bmu","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bol","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bra","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brb","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"brn","PEAT","0.00260660272752949","0.00107684220148098","0.0447076207503557","0.0564532000602957","0.000649313068044164","0.0125595934341109","2.38631997230249e-05","0.0528401331089184","0.0215342115012729","0.00223102472728775","0.0236730178909326","0.0546338316274398","0.0265553218791458","0.00190482965578372","0.0245436911257337","0.0129162504502093","0.15664377899231","0.145989491333873","0.138848879159718","0.0066791542333034","0.00128233507458318","0.00467693877775916","0.0128845468426409","0.00875656196820062","0.0747101327158133"
"btn","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bwa","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"caf","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"can","PEAT","0.00192769083980825","0.000766433933365941","0.0326703056218411","0.0414052335895228","0.000472140331825818","0.00906464499256226","1.72547905048398e-05","0.0387011422236971","0.0158961003013397","0.00160942856746661","0.0174182566641235","0.0404649265548257","0.0196504477250956","0.00140334819251411","0.0178529587466064","0.00930123050853841","0.113953394817643","0.107288311411569","0.102582357290283","0.00484565915070096","0.000919977711624212","0.00340545816219501","0.00943307106340671","0.00634785710770893","0.0553241993493071"
"che","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"chl","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"chn","PEAT","0.00928543059057325","0.000776249796961334","0.0322268534568243","0.0410409338190101","0.000478733873220961","0.00887141572209451","1.79975690125882e-05","0.0379701386235662","0.0155418045322588","0.00157112626958895","0.0171375639306315","0.0402472554139928","0.0189445977935226","0.0013716370119026","0.0176868292597719","0.00930094423893996","0.112273666423187","0.104921861014374","0.0991420202076772","0.00476903536855365","0.000898481479982622","0.00336091157735392","0.00930611912655689","0.0064570094592288","0.0538660836540708"
"civ","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"cmr","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"cod","PEAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
