"em","sector","year","seasonality_file"
"CH4","GRSB",2016,"GRSB_CH4_seasonality"
"CH4","GRSB",2017,"GRSB_CH4_seasonality"
"CH4","GRSB",2018,"GRSB_CH4_seasonality"
"CH4","GRSB",2019,"GRSB_CH4_seasonality"
"CH4","GRSB",2020,"GRSB_CH4_seasonality"
"CH4","GRSB",2021,"GRSB_CH4_seasonality"
"CH4","GRSB",2022,"GRSB_CH4_seasonality"
"CH4","GRSB",2023,"GRSB_CH4_seasonality"
"CH4","GRSB",2024,"GRSB_CH4_seasonality"
"CH4","GRSB",2025,"GRSB_CH4_seasonality"
"CH4","GRSB",2026,"GRSB_CH4_seasonality"
"CH4","GRSB",2027,"GRSB_CH4_seasonality"
"CH4","GRSB",2028,"GRSB_CH4_seasonality"
"CH4","GRSB",2029,"GRSB_CH4_seasonality"
"CH4","GRSB",2030,"GRSB_CH4_seasonality"
"CH4","GRSB",2031,"GRSB_CH4_seasonality"
"CH4","GRSB",2032,"GRSB_CH4_seasonality"
"CH4","GRSB",2033,"GRSB_CH4_seasonality"
"CH4","GRSB",2034,"GRSB_CH4_seasonality"
"CH4","GRSB",2035,"GRSB_CH4_seasonality"
"CH4","GRSB",2036,"GRSB_CH4_seasonality"
"CH4","GRSB",2037,"GRSB_CH4_seasonality"
"CH4","GRSB",2038,"GRSB_CH4_seasonality"
"CH4","GRSB",2039,"GRSB_CH4_seasonality"
"CH4","GRSB",2040,"GRSB_CH4_seasonality"
"CH4","GRSB",2041,"GRSB_CH4_seasonality"
"CH4","GRSB",2042,"GRSB_CH4_seasonality"
"CH4","GRSB",2043,"GRSB_CH4_seasonality"
"CH4","GRSB",2044,"GRSB_CH4_seasonality"
"CH4","GRSB",2045,"GRSB_CH4_seasonality"
"CH4","GRSB",2046,"GRSB_CH4_seasonality"
"CH4","GRSB",2047,"GRSB_CH4_seasonality"
"CH4","GRSB",2048,"GRSB_CH4_seasonality"
"CH4","GRSB",2049,"GRSB_CH4_seasonality"
"CH4","GRSB",2050,"GRSB_CH4_seasonality"
"CH4","GRSB",2051,"GRSB_CH4_seasonality"
"CH4","GRSB",2052,"GRSB_CH4_seasonality"
"CH4","GRSB",2053,"GRSB_CH4_seasonality"
"CH4","GRSB",2054,"GRSB_CH4_seasonality"
"CH4","GRSB",2055,"GRSB_CH4_seasonality"
"CH4","GRSB",2056,"GRSB_CH4_seasonality"
"CH4","GRSB",2057,"GRSB_CH4_seasonality"
"CH4","GRSB",2058,"GRSB_CH4_seasonality"
"CH4","GRSB",2059,"GRSB_CH4_seasonality"
"CH4","GRSB",2060,"GRSB_CH4_seasonality"
"CH4","GRSB",2061,"GRSB_CH4_seasonality"
"CH4","GRSB",2062,"GRSB_CH4_seasonality"
"CH4","GRSB",2063,"GRSB_CH4_seasonality"
"CH4","GRSB",2064,"GRSB_CH4_seasonality"
"CH4","GRSB",2065,"GRSB_CH4_seasonality"
"CH4","GRSB",2066,"GRSB_CH4_seasonality"
"CH4","GRSB",2067,"GRSB_CH4_seasonality"
"CH4","GRSB",2068,"GRSB_CH4_seasonality"
"CH4","GRSB",2069,"GRSB_CH4_seasonality"
"CH4","GRSB",2070,"GRSB_CH4_seasonality"
"CH4","GRSB",2071,"GRSB_CH4_seasonality"
"CH4","GRSB",2072,"GRSB_CH4_seasonality"
"CH4","GRSB",2073,"GRSB_CH4_seasonality"
"CH4","GRSB",2074,"GRSB_CH4_seasonality"
"CH4","GRSB",2075,"GRSB_CH4_seasonality"
"CH4","GRSB",2076,"GRSB_CH4_seasonality"
"CH4","GRSB",2077,"GRSB_CH4_seasonality"
"CH4","GRSB",2078,"GRSB_CH4_seasonality"
"CH4","GRSB",2079,"GRSB_CH4_seasonality"
"CH4","GRSB",2080,"GRSB_CH4_seasonality"
"CH4","GRSB",2081,"GRSB_CH4_seasonality"
"CH4","GRSB",2082,"GRSB_CH4_seasonality"
"CH4","GRSB",2083,"GRSB_CH4_seasonality"
"CH4","GRSB",2084,"GRSB_CH4_seasonality"
"CH4","GRSB",2085,"GRSB_CH4_seasonality"
"CH4","GRSB",2086,"GRSB_CH4_seasonality"
"CH4","GRSB",2087,"GRSB_CH4_seasonality"
"CH4","GRSB",2088,"GRSB_CH4_seasonality"
"CH4","GRSB",2089,"GRSB_CH4_seasonality"
"CH4","GRSB",2090,"GRSB_CH4_seasonality"
"CH4","GRSB",2091,"GRSB_CH4_seasonality"
"CH4","GRSB",2092,"GRSB_CH4_seasonality"
"CH4","GRSB",2093,"GRSB_CH4_seasonality"
"CH4","GRSB",2094,"GRSB_CH4_seasonality"
"CH4","GRSB",2095,"GRSB_CH4_seasonality"
"CH4","GRSB",2096,"GRSB_CH4_seasonality"
"CH4","GRSB",2097,"GRSB_CH4_seasonality"
"CH4","GRSB",2098,"GRSB_CH4_seasonality"
"CH4","GRSB",2099,"GRSB_CH4_seasonality"
"CH4","GRSB",2100,"GRSB_CH4_seasonality"
"CH4","PEAT",2015,"PEAT_CH4_seasonality"
"CH4","PEAT",2016,"PEAT_CH4_seasonality"
"CH4","PEAT",2017,"PEAT_CH4_seasonality"
"CH4","PEAT",2018,"PEAT_CH4_seasonality"
"CH4","PEAT",2019,"PEAT_CH4_seasonality"
"CH4","PEAT",2020,"PEAT_CH4_seasonality"
"CH4","PEAT",2021,"PEAT_CH4_seasonality"
"CH4","PEAT",2022,"PEAT_CH4_seasonality"
"CH4","PEAT",2023,"PEAT_CH4_seasonality"
"CH4","PEAT",2024,"PEAT_CH4_seasonality"
"CH4","PEAT",2025,"PEAT_CH4_seasonality"
"CH4","PEAT",2026,"PEAT_CH4_seasonality"
"CH4","PEAT",2027,"PEAT_CH4_seasonality"
"CH4","PEAT",2028,"PEAT_CH4_seasonality"
"CH4","PEAT",2029,"PEAT_CH4_seasonality"
"CH4","PEAT",2030,"PEAT_CH4_seasonality"
"CH4","PEAT",2031,"PEAT_CH4_seasonality"
"CH4","PEAT",2032,"PEAT_CH4_seasonality"
"CH4","PEAT",2033,"PEAT_CH4_seasonality"
"CH4","PEAT",2034,"PEAT_CH4_seasonality"
"CH4","PEAT",2035,"PEAT_CH4_seasonality"
"CH4","PEAT",2036,"PEAT_CH4_seasonality"
"CH4","PEAT",2037,"PEAT_CH4_seasonality"
"CH4","PEAT",2038,"PEAT_CH4_seasonality"
"CH4","PEAT",2039,"PEAT_CH4_seasonality"
"CH4","PEAT",2040,"PEAT_CH4_seasonality"
"CH4","PEAT",2041,"PEAT_CH4_seasonality"
"CH4","PEAT",2042,"PEAT_CH4_seasonality"
"CH4","PEAT",2043,"PEAT_CH4_seasonality"
"CH4","PEAT",2044,"PEAT_CH4_seasonality"
"CH4","PEAT",2045,"PEAT_CH4_seasonality"
"CH4","PEAT",2046,"PEAT_CH4_seasonality"
"CH4","PEAT",2047,"PEAT_CH4_seasonality"
"CH4","PEAT",2048,"PEAT_CH4_seasonality"
"CH4","PEAT",2049,"PEAT_CH4_seasonality"
"CH4","PEAT",2050,"PEAT_CH4_seasonality"
"CH4","PEAT",2051,"PEAT_CH4_seasonality"
"CH4","PEAT",2052,"PEAT_CH4_seasonality"
"CH4","PEAT",2053,"PEAT_CH4_seasonality"
"CH4","PEAT",2054,"PEAT_CH4_seasonality"
"CH4","PEAT",2055,"PEAT_CH4_seasonality"
"CH4","PEAT",2056,"PEAT_CH4_seasonality"
"CH4","PEAT",2057,"PEAT_CH4_seasonality"
"CH4","PEAT",2058,"PEAT_CH4_seasonality"
"CH4","PEAT",2059,"PEAT_CH4_seasonality"
"CH4","PEAT",2060,"PEAT_CH4_seasonality"
"CH4","PEAT",2061,"PEAT_CH4_seasonality"
"CH4","PEAT",2062,"PEAT_CH4_seasonality"
"CH4","PEAT",2063,"PEAT_CH4_seasonality"
"CH4","PEAT",2064,"PEAT_CH4_seasonality"
"CH4","PEAT",2065,"PEAT_CH4_seasonality"
"CH4","PEAT",2066,"PEAT_CH4_seasonality"
"CH4","PEAT",2067,"PEAT_CH4_seasonality"
"CH4","PEAT",2068,"PEAT_CH4_seasonality"
"CH4","PEAT",2069,"PEAT_CH4_seasonality"
"CH4","PEAT",2070,"PEAT_CH4_seasonality"
"CH4","PEAT",2071,"PEAT_CH4_seasonality"
"CH4","PEAT",2072,"PEAT_CH4_seasonality"
"CH4","PEAT",2073,"PEAT_CH4_seasonality"
"CH4","PEAT",2074,"PEAT_CH4_seasonality"
"CH4","PEAT",2075,"PEAT_CH4_seasonality"
"CH4","PEAT",2076,"PEAT_CH4_seasonality"
"CH4","PEAT",2077,"PEAT_CH4_seasonality"
"CH4","PEAT",2078,"PEAT_CH4_seasonality"
"CH4","PEAT",2079,"PEAT_CH4_seasonality"
"CH4","PEAT",2080,"PEAT_CH4_seasonality"
"CH4","PEAT",2081,"PEAT_CH4_seasonality"
"CH4","PEAT",2082,"PEAT_CH4_seasonality"
"CH4","PEAT",2083,"PEAT_CH4_seasonality"
"CH4","PEAT",2084,"PEAT_CH4_seasonality"
"CH4","PEAT",2085,"PEAT_CH4_seasonality"
"CH4","PEAT",2086,"PEAT_CH4_seasonality"
"CH4","PEAT",2087,"PEAT_CH4_seasonality"
"CH4","PEAT",2088,"PEAT_CH4_seasonality"
"CH4","PEAT",2089,"PEAT_CH4_seasonality"
"CH4","PEAT",2090,"PEAT_CH4_seasonality"
"CH4","PEAT",2091,"PEAT_CH4_seasonality"
"CH4","PEAT",2092,"PEAT_CH4_seasonality"
"CH4","PEAT",2093,"PEAT_CH4_seasonality"
"CH4","PEAT",2094,"PEAT_CH4_seasonality"
"CH4","PEAT",2095,"PEAT_CH4_seasonality"
"CH4","PEAT",2096,"PEAT_CH4_seasonality"
"CH4","PEAT",2097,"PEAT_CH4_seasonality"
"CH4","PEAT",2098,"PEAT_CH4_seasonality"
"CH4","PEAT",2099,"PEAT_CH4_seasonality"
"CH4","PEAT",2100,"PEAT_CH4_seasonality"
"CO","AWB",2015,"AWB_CO_seasonality"
"CO","AWB",2016,"AWB_CO_seasonality"
"CO","AWB",2017,"AWB_CO_seasonality"
"CO","AWB",2018,"AWB_CO_seasonality"
"CO","AWB",2019,"AWB_CO_seasonality"
"CO","AWB",2020,"AWB_CO_seasonality"
"CO","AWB",2021,"AWB_CO_seasonality"
"CO","AWB",2022,"AWB_CO_seasonality"
"CO","AWB",2023,"AWB_CO_seasonality"
"CO","AWB",2024,"AWB_CO_seasonality"
"CO","AWB",2025,"AWB_CO_seasonality"
"CO","AWB",2026,"AWB_CO_seasonality"
"CO","AWB",2027,"AWB_CO_seasonality"
"CO","AWB",2028,"AWB_CO_seasonality"
"CO","AWB",2029,"AWB_CO_seasonality"
"CO","AWB",2030,"AWB_CO_seasonality"
"CO","AWB",2031,"AWB_CO_seasonality"
"CO","AWB",2032,"AWB_CO_seasonality"
"CO","AWB",2033,"AWB_CO_seasonality"
"CO","AWB",2034,"AWB_CO_seasonality"
"CO","AWB",2035,"AWB_CO_seasonality"
"CO","AWB",2036,"AWB_CO_seasonality"
"CO","AWB",2037,"AWB_CO_seasonality"
"CO","AWB",2038,"AWB_CO_seasonality"
"CO","AWB",2039,"AWB_CO_seasonality"
"CO","AWB",2040,"AWB_CO_seasonality"
"CO","AWB",2041,"AWB_CO_seasonality"
"CO","AWB",2042,"AWB_CO_seasonality"
"CO","AWB",2043,"AWB_CO_seasonality"
"CO","AWB",2044,"AWB_CO_seasonality"
"CO","AWB",2045,"AWB_CO_seasonality"
"CO","AWB",2046,"AWB_CO_seasonality"
"CO","AWB",2047,"AWB_CO_seasonality"
"CO","AWB",2048,"AWB_CO_seasonality"
"CO","AWB",2049,"AWB_CO_seasonality"
"CO","AWB",2050,"AWB_CO_seasonality"
"CO","AWB",2051,"AWB_CO_seasonality"
"CO","AWB",2052,"AWB_CO_seasonality"
"CO","AWB",2053,"AWB_CO_seasonality"
"CO","AWB",2054,"AWB_CO_seasonality"
"CO","AWB",2055,"AWB_CO_seasonality"
"CO","AWB",2056,"AWB_CO_seasonality"
"CO","AWB",2057,"AWB_CO_seasonality"
"CO","AWB",2058,"AWB_CO_seasonality"
"CO","AWB",2059,"AWB_CO_seasonality"
"CO","AWB",2060,"AWB_CO_seasonality"
"CO","AWB",2061,"AWB_CO_seasonality"
"CO","AWB",2062,"AWB_CO_seasonality"
"CO","AWB",2063,"AWB_CO_seasonality"
"CO","AWB",2064,"AWB_CO_seasonality"
"CO","AWB",2065,"AWB_CO_seasonality"
"CO","AWB",2066,"AWB_CO_seasonality"
"CO","AWB",2067,"AWB_CO_seasonality"
"CO","AWB",2068,"AWB_CO_seasonality"
"CO","AWB",2069,"AWB_CO_seasonality"
"CO","AWB",2070,"AWB_CO_seasonality"
"CO","AWB",2071,"AWB_CO_seasonality"
"CO","AWB",2072,"AWB_CO_seasonality"
"CO","AWB",2073,"AWB_CO_seasonality"
"CO","AWB",2074,"AWB_CO_seasonality"
"CO","AWB",2075,"AWB_CO_seasonality"
"CO","AWB",2076,"AWB_CO_seasonality"
"CO","AWB",2077,"AWB_CO_seasonality"
"CO","AWB",2078,"AWB_CO_seasonality"
"CO","AWB",2079,"AWB_CO_seasonality"
"CO","AWB",2080,"AWB_CO_seasonality"
"CO","AWB",2081,"AWB_CO_seasonality"
"CO","AWB",2082,"AWB_CO_seasonality"
"CO","AWB",2083,"AWB_CO_seasonality"
"CO","AWB",2084,"AWB_CO_seasonality"
"CO","AWB",2085,"AWB_CO_seasonality"
"CO","AWB",2086,"AWB_CO_seasonality"
"CO","AWB",2087,"AWB_CO_seasonality"
"CO","AWB",2088,"AWB_CO_seasonality"
"CO","AWB",2089,"AWB_CO_seasonality"
"CO","AWB",2090,"AWB_CO_seasonality"
"CO","AWB",2091,"AWB_CO_seasonality"
"CO","AWB",2092,"AWB_CO_seasonality"
"CO","AWB",2093,"AWB_CO_seasonality"
"CO","AWB",2094,"AWB_CO_seasonality"
"CO","AWB",2095,"AWB_CO_seasonality"
"CO","AWB",2096,"AWB_CO_seasonality"
"CO","AWB",2097,"AWB_CO_seasonality"
"CO","AWB",2098,"AWB_CO_seasonality"
"CO","AWB",2099,"AWB_CO_seasonality"
"CO","AWB",2100,"AWB_CO_seasonality"
"CO","FRTB",2015,"FRTB_CO_seasonality"
"CO","FRTB",2016,"FRTB_CO_seasonality"
"CO","FRTB",2017,"FRTB_CO_seasonality"
"CO","FRTB",2018,"FRTB_CO_seasonality"
"CO","FRTB",2019,"FRTB_CO_seasonality"
"CO","FRTB",2020,"FRTB_CO_seasonality"
"CO","FRTB",2021,"FRTB_CO_seasonality"
"CO","FRTB",2022,"FRTB_CO_seasonality"
"CO","FRTB",2023,"FRTB_CO_seasonality"
"CO","FRTB",2024,"FRTB_CO_seasonality"
"CO","FRTB",2025,"FRTB_CO_seasonality"
"CO","FRTB",2026,"FRTB_CO_seasonality"
"CO","FRTB",2027,"FRTB_CO_seasonality"
"CO","FRTB",2028,"FRTB_CO_seasonality"
"CO","FRTB",2029,"FRTB_CO_seasonality"
"CO","FRTB",2030,"FRTB_CO_seasonality"
"CO","FRTB",2031,"FRTB_CO_seasonality"
"CO","FRTB",2032,"FRTB_CO_seasonality"
"CO","FRTB",2033,"FRTB_CO_seasonality"
"CO","FRTB",2034,"FRTB_CO_seasonality"
"CO","FRTB",2035,"FRTB_CO_seasonality"
"CO","FRTB",2036,"FRTB_CO_seasonality"
"CO","FRTB",2037,"FRTB_CO_seasonality"
"CO","FRTB",2038,"FRTB_CO_seasonality"
"CO","FRTB",2039,"FRTB_CO_seasonality"
"CO","FRTB",2040,"FRTB_CO_seasonality"
"CO","FRTB",2041,"FRTB_CO_seasonality"
"CO","FRTB",2042,"FRTB_CO_seasonality"
"CO","FRTB",2043,"FRTB_CO_seasonality"
"CO","FRTB",2044,"FRTB_CO_seasonality"
"CO","FRTB",2045,"FRTB_CO_seasonality"
"CO","FRTB",2046,"FRTB_CO_seasonality"
"CO","FRTB",2047,"FRTB_CO_seasonality"
"CO","FRTB",2048,"FRTB_CO_seasonality"
"CO","FRTB",2049,"FRTB_CO_seasonality"
"CO","FRTB",2050,"FRTB_CO_seasonality"
"CO","FRTB",2051,"FRTB_CO_seasonality"
"CO","FRTB",2052,"FRTB_CO_seasonality"
"CO","FRTB",2053,"FRTB_CO_seasonality"
"CO","FRTB",2054,"FRTB_CO_seasonality"
"CO","FRTB",2055,"FRTB_CO_seasonality"
"CO","FRTB",2056,"FRTB_CO_seasonality"
"CO","FRTB",2057,"FRTB_CO_seasonality"
"CO","FRTB",2058,"FRTB_CO_seasonality"
"CO","FRTB",2059,"FRTB_CO_seasonality"
"CO","FRTB",2060,"FRTB_CO_seasonality"
"CO","FRTB",2061,"FRTB_CO_seasonality"
"CO","FRTB",2062,"FRTB_CO_seasonality"
"CO","FRTB",2063,"FRTB_CO_seasonality"
"CO","FRTB",2064,"FRTB_CO_seasonality"
"CO","FRTB",2065,"FRTB_CO_seasonality"
"CO","FRTB",2066,"FRTB_CO_seasonality"
"CO","FRTB",2067,"FRTB_CO_seasonality"
"CO","FRTB",2068,"FRTB_CO_seasonality"
"CO","FRTB",2069,"FRTB_CO_seasonality"
"CO","FRTB",2070,"FRTB_CO_seasonality"
"CO","FRTB",2071,"FRTB_CO_seasonality"
"CO","FRTB",2072,"FRTB_CO_seasonality"
"CO","FRTB",2073,"FRTB_CO_seasonality"
"CO","FRTB",2074,"FRTB_CO_seasonality"
"CO","FRTB",2075,"FRTB_CO_seasonality"
"CO","FRTB",2076,"FRTB_CO_seasonality"
"CO","FRTB",2077,"FRTB_CO_seasonality"
"CO","FRTB",2078,"FRTB_CO_seasonality"
"CO","FRTB",2079,"FRTB_CO_seasonality"
"CO","FRTB",2080,"FRTB_CO_seasonality"
"CO","FRTB",2081,"FRTB_CO_seasonality"
"CO","FRTB",2082,"FRTB_CO_seasonality"
"CO","FRTB",2083,"FRTB_CO_seasonality"
"CO","FRTB",2084,"FRTB_CO_seasonality"
"CO","FRTB",2085,"FRTB_CO_seasonality"
"CO","FRTB",2086,"FRTB_CO_seasonality"
"CO","FRTB",2087,"FRTB_CO_seasonality"
"CO","FRTB",2088,"FRTB_CO_seasonality"
"CO","FRTB",2089,"FRTB_CO_seasonality"
"CO","FRTB",2090,"FRTB_CO_seasonality"
"CO","FRTB",2091,"FRTB_CO_seasonality"
"CO","FRTB",2092,"FRTB_CO_seasonality"
"CO","FRTB",2093,"FRTB_CO_seasonality"
"CO","FRTB",2094,"FRTB_CO_seasonality"
"CO","FRTB",2095,"FRTB_CO_seasonality"
"CO","FRTB",2096,"FRTB_CO_seasonality"
"CO","FRTB",2097,"FRTB_CO_seasonality"
"CO","FRTB",2098,"FRTB_CO_seasonality"
"CO","FRTB",2099,"FRTB_CO_seasonality"
"CO","FRTB",2100,"FRTB_CO_seasonality"
"CO","GRSB",2015,"GRSB_CO_seasonality"
"CO","GRSB",2016,"GRSB_CO_seasonality"
"CO","GRSB",2017,"GRSB_CO_seasonality"
"CO","GRSB",2018,"GRSB_CO_seasonality"
"CO","GRSB",2019,"GRSB_CO_seasonality"
"CO","GRSB",2020,"GRSB_CO_seasonality"
"CO","GRSB",2021,"GRSB_CO_seasonality"
"CO","GRSB",2022,"GRSB_CO_seasonality"
"CO","GRSB",2023,"GRSB_CO_seasonality"
"CO","GRSB",2024,"GRSB_CO_seasonality"
"CO","GRSB",2025,"GRSB_CO_seasonality"
"CO","GRSB",2026,"GRSB_CO_seasonality"
"CO","GRSB",2027,"GRSB_CO_seasonality"
"CO","GRSB",2028,"GRSB_CO_seasonality"
"CO","GRSB",2029,"GRSB_CO_seasonality"
"CO","GRSB",2030,"GRSB_CO_seasonality"
"CO","GRSB",2031,"GRSB_CO_seasonality"
"CO","GRSB",2032,"GRSB_CO_seasonality"
"CO","GRSB",2033,"GRSB_CO_seasonality"
"CO","GRSB",2034,"GRSB_CO_seasonality"
"CO","GRSB",2035,"GRSB_CO_seasonality"
"CO","GRSB",2036,"GRSB_CO_seasonality"
"CO","GRSB",2037,"GRSB_CO_seasonality"
"CO","GRSB",2038,"GRSB_CO_seasonality"
"CO","GRSB",2039,"GRSB_CO_seasonality"
"CO","GRSB",2040,"GRSB_CO_seasonality"
"CO","GRSB",2041,"GRSB_CO_seasonality"
"CO","GRSB",2042,"GRSB_CO_seasonality"
"CO","GRSB",2043,"GRSB_CO_seasonality"
"CO","GRSB",2044,"GRSB_CO_seasonality"
"CO","GRSB",2045,"GRSB_CO_seasonality"
"CO","GRSB",2046,"GRSB_CO_seasonality"
"CO","GRSB",2047,"GRSB_CO_seasonality"
"CO","GRSB",2048,"GRSB_CO_seasonality"
"CO","GRSB",2049,"GRSB_CO_seasonality"
"CO","GRSB",2050,"GRSB_CO_seasonality"
"CO","GRSB",2051,"GRSB_CO_seasonality"
"CO","GRSB",2052,"GRSB_CO_seasonality"
"CO","GRSB",2053,"GRSB_CO_seasonality"
"CO","GRSB",2054,"GRSB_CO_seasonality"
"CO","GRSB",2055,"GRSB_CO_seasonality"
"CO","GRSB",2056,"GRSB_CO_seasonality"
"CO","GRSB",2057,"GRSB_CO_seasonality"
"CO","GRSB",2058,"GRSB_CO_seasonality"
"CO","GRSB",2059,"GRSB_CO_seasonality"
"CO","GRSB",2060,"GRSB_CO_seasonality"
"CO","GRSB",2061,"GRSB_CO_seasonality"
"CO","GRSB",2062,"GRSB_CO_seasonality"
"CO","GRSB",2063,"GRSB_CO_seasonality"
"CO","GRSB",2064,"GRSB_CO_seasonality"
"CO","GRSB",2065,"GRSB_CO_seasonality"
"CO","GRSB",2066,"GRSB_CO_seasonality"
"CO","GRSB",2067,"GRSB_CO_seasonality"
"CO","GRSB",2068,"GRSB_CO_seasonality"
"CO","GRSB",2069,"GRSB_CO_seasonality"
"CO","GRSB",2070,"GRSB_CO_seasonality"
"CO","GRSB",2071,"GRSB_CO_seasonality"
"CO","GRSB",2072,"GRSB_CO_seasonality"
"CO","GRSB",2073,"GRSB_CO_seasonality"
"CO","GRSB",2074,"GRSB_CO_seasonality"
"CO","GRSB",2075,"GRSB_CO_seasonality"
"CO","GRSB",2076,"GRSB_CO_seasonality"
"CO","GRSB",2077,"GRSB_CO_seasonality"
"CO","GRSB",2078,"GRSB_CO_seasonality"
"CO","GRSB",2079,"GRSB_CO_seasonality"
"CO","GRSB",2080,"GRSB_CO_seasonality"
"CO","GRSB",2081,"GRSB_CO_seasonality"
"CO","GRSB",2082,"GRSB_CO_seasonality"
"CO","GRSB",2083,"GRSB_CO_seasonality"
"CO","GRSB",2084,"GRSB_CO_seasonality"
"CO","GRSB",2085,"GRSB_CO_seasonality"
"CO","GRSB",2086,"GRSB_CO_seasonality"
"CO","GRSB",2087,"GRSB_CO_seasonality"
"CO","GRSB",2088,"GRSB_CO_seasonality"
"CO","GRSB",2089,"GRSB_CO_seasonality"
"CO","GRSB",2090,"GRSB_CO_seasonality"
"CO","GRSB",2091,"GRSB_CO_seasonality"
"CO","GRSB",2092,"GRSB_CO_seasonality"
"CO","GRSB",2093,"GRSB_CO_seasonality"
"CO","GRSB",2094,"GRSB_CO_seasonality"
"CO","GRSB",2095,"GRSB_CO_seasonality"
"CO","GRSB",2096,"GRSB_CO_seasonality"
"CO","GRSB",2097,"GRSB_CO_seasonality"
"CO","GRSB",2098,"GRSB_CO_seasonality"
"CO","GRSB",2099,"GRSB_CO_seasonality"
"CO","GRSB",2100,"GRSB_CO_seasonality"
"CO","PEAT",2015,"PEAT_CO_seasonality"
"CO","PEAT",2016,"PEAT_CO_seasonality"
"CO","PEAT",2017,"PEAT_CO_seasonality"
"CO","PEAT",2018,"PEAT_CO_seasonality"
"CO","PEAT",2019,"PEAT_CO_seasonality"
"CO","PEAT",2020,"PEAT_CO_seasonality"
"CO","PEAT",2021,"PEAT_CO_seasonality"
"CO","PEAT",2022,"PEAT_CO_seasonality"
"CO","PEAT",2023,"PEAT_CO_seasonality"
"CO","PEAT",2024,"PEAT_CO_seasonality"
"CO","PEAT",2025,"PEAT_CO_seasonality"
"CO","PEAT",2026,"PEAT_CO_seasonality"
"CO","PEAT",2027,"PEAT_CO_seasonality"
"CO","PEAT",2028,"PEAT_CO_seasonality"
"CO","PEAT",2029,"PEAT_CO_seasonality"
"CO","PEAT",2030,"PEAT_CO_seasonality"
"CO","PEAT",2031,"PEAT_CO_seasonality"
"CO","PEAT",2032,"PEAT_CO_seasonality"
"CO","PEAT",2033,"PEAT_CO_seasonality"
"CO","PEAT",2034,"PEAT_CO_seasonality"
"CO","PEAT",2035,"PEAT_CO_seasonality"
"CO","PEAT",2036,"PEAT_CO_seasonality"
"CO","PEAT",2037,"PEAT_CO_seasonality"
"CO","PEAT",2038,"PEAT_CO_seasonality"
"CO","PEAT",2039,"PEAT_CO_seasonality"
"CO","PEAT",2040,"PEAT_CO_seasonality"
"CO","PEAT",2041,"PEAT_CO_seasonality"
"CO","PEAT",2042,"PEAT_CO_seasonality"
"CO","PEAT",2043,"PEAT_CO_seasonality"
"CO","PEAT",2044,"PEAT_CO_seasonality"
"CO","PEAT",2045,"PEAT_CO_seasonality"
"CO","PEAT",2046,"PEAT_CO_seasonality"
"CO","PEAT",2047,"PEAT_CO_seasonality"
"CO","PEAT",2048,"PEAT_CO_seasonality"
"CO","PEAT",2049,"PEAT_CO_seasonality"
"CO","PEAT",2050,"PEAT_CO_seasonality"
"CO","PEAT",2051,"PEAT_CO_seasonality"
"CO","PEAT",2052,"PEAT_CO_seasonality"
"CO","PEAT",2053,"PEAT_CO_seasonality"
"CO","PEAT",2054,"PEAT_CO_seasonality"
"CO","PEAT",2055,"PEAT_CO_seasonality"
"CO","PEAT",2056,"PEAT_CO_seasonality"
"CO","PEAT",2057,"PEAT_CO_seasonality"
"CO","PEAT",2058,"PEAT_CO_seasonality"
"CO","PEAT",2059,"PEAT_CO_seasonality"
"CO","PEAT",2060,"PEAT_CO_seasonality"
"CO","PEAT",2061,"PEAT_CO_seasonality"
"CO","PEAT",2062,"PEAT_CO_seasonality"
"CO","PEAT",2063,"PEAT_CO_seasonality"
"CO","PEAT",2064,"PEAT_CO_seasonality"
"CO","PEAT",2065,"PEAT_CO_seasonality"
"CO","PEAT",2066,"PEAT_CO_seasonality"
"CO","PEAT",2067,"PEAT_CO_seasonality"
"CO","PEAT",2068,"PEAT_CO_seasonality"
"CO","PEAT",2069,"PEAT_CO_seasonality"
"CO","PEAT",2070,"PEAT_CO_seasonality"
"CO","PEAT",2071,"PEAT_CO_seasonality"
"CO","PEAT",2072,"PEAT_CO_seasonality"
"CO","PEAT",2073,"PEAT_CO_seasonality"
"CO","PEAT",2074,"PEAT_CO_seasonality"
"CO","PEAT",2075,"PEAT_CO_seasonality"
"CO","PEAT",2076,"PEAT_CO_seasonality"
"CO","PEAT",2077,"PEAT_CO_seasonality"
"CO","PEAT",2078,"PEAT_CO_seasonality"
"CO","PEAT",2079,"PEAT_CO_seasonality"
"CO","PEAT",2080,"PEAT_CO_seasonality"
"CO","PEAT",2081,"PEAT_CO_seasonality"
"CO","PEAT",2082,"PEAT_CO_seasonality"
"CO","PEAT",2083,"PEAT_CO_seasonality"
"CO","PEAT",2084,"PEAT_CO_seasonality"
"CO","PEAT",2085,"PEAT_CO_seasonality"
"CO","PEAT",2086,"PEAT_CO_seasonality"
"CO","PEAT",2087,"PEAT_CO_seasonality"
"CO","PEAT",2088,"PEAT_CO_seasonality"
"CO","PEAT",2089,"PEAT_CO_seasonality"
"CO","PEAT",2090,"PEAT_CO_seasonality"
"CO","PEAT",2091,"PEAT_CO_seasonality"
"CO","PEAT",2092,"PEAT_CO_seasonality"
"CO","PEAT",2093,"PEAT_CO_seasonality"
"CO","PEAT",2094,"PEAT_CO_seasonality"
"CO","PEAT",2095,"PEAT_CO_seasonality"
"CO","PEAT",2096,"PEAT_CO_seasonality"
