"em","sector","year","proxy_file","proxybackup_file"
"BC","IND",2068,"BC_2015_IND","population_2015"
"BC","IND",2069,"BC_2015_IND","population_2015"
"BC","IND",2070,"BC_2015_IND","population_2015"
"BC","IND",2071,"BC_2015_IND","population_2015"
"BC","IND",2072,"BC_2015_IND","population_2015"
"BC","IND",2073,"BC_2015_IND","population_2015"
"BC","IND",2074,"BC_2015_IND","population_2015"
"BC","IND",2075,"BC_2015_IND","population_2015"
"BC","IND",2076,"BC_2015_IND","population_2015"
"BC","IND",2077,"BC_2015_IND","population_2015"
"BC","IND",2078,"BC_2015_IND","population_2015"
"BC","IND",2079,"BC_2015_IND","population_2015"
"BC","IND",2080,"BC_2015_IND","population_2015"
"BC","IND",2081,"BC_2015_IND","population_2015"
"BC","IND",2082,"BC_2015_IND","population_2015"
"BC","IND",2083,"BC_2015_IND","population_2015"
"BC","IND",2084,"BC_2015_IND","population_2015"
"BC","IND",2085,"BC_2015_IND","population_2015"
"BC","IND",2086,"BC_2015_IND","population_2015"
"BC","IND",2087,"BC_2015_IND","population_2015"
"BC","IND",2088,"BC_2015_IND","population_2015"
"BC","IND",2089,"BC_2015_IND","population_2015"
"BC","IND",2090,"BC_2015_IND","population_2015"
"BC","IND",2091,"BC_2015_IND","population_2015"
"BC","IND",2092,"BC_2015_IND","population_2015"
"BC","IND",2093,"BC_2015_IND","population_2015"
"BC","IND",2094,"BC_2015_IND","population_2015"
"BC","IND",2095,"BC_2015_IND","population_2015"
"BC","IND",2096,"BC_2015_IND","population_2015"
"BC","IND",2097,"BC_2015_IND","population_2015"
"BC","IND",2098,"BC_2015_IND","population_2015"
"BC","IND",2099,"BC_2015_IND","population_2015"
"BC","IND",2100,"BC_2015_IND","population_2015"
"BC","RCO",2015,"BC_2015_RCO","population_2015"
"BC","RCO",2016,"BC_2015_RCO","population_2015"
"BC","RCO",2017,"BC_2015_RCO","population_2015"
"BC","RCO",2018,"BC_2015_RCO","population_2015"
"BC","RCO",2019,"BC_2015_RCO","population_2015"
"BC","RCO",2020,"BC_2015_RCO","population_2015"
"BC","RCO",2021,"BC_2015_RCO","population_2015"
"BC","RCO",2022,"BC_2015_RCO","population_2015"
"BC","RCO",2023,"BC_2015_RCO","population_2015"
"BC","RCO",2024,"BC_2015_RCO","population_2015"
"BC","RCO",2025,"BC_2015_RCO","population_2015"
"BC","RCO",2026,"BC_2015_RCO","population_2015"
"BC","RCO",2027,"BC_2015_RCO","population_2015"
"BC","RCO",2028,"BC_2015_RCO","population_2015"
"BC","RCO",2029,"BC_2015_RCO","population_2015"
"BC","RCO",2030,"BC_2015_RCO","population_2015"
"BC","RCO",2031,"BC_2015_RCO","population_2015"
"BC","RCO",2032,"BC_2015_RCO","population_2015"
"BC","RCO",2033,"BC_2015_RCO","population_2015"
"BC","RCO",2034,"BC_2015_RCO","population_2015"
"BC","RCO",2035,"BC_2015_RCO","population_2015"
"BC","RCO",2036,"BC_2015_RCO","population_2015"
"BC","RCO",2037,"BC_2015_RCO","population_2015"
"BC","RCO",2038,"BC_2015_RCO","population_2015"
"BC","RCO",2039,"BC_2015_RCO","population_2015"
"BC","RCO",2040,"BC_2015_RCO","population_2015"
"BC","RCO",2041,"BC_2015_RCO","population_2015"
"BC","RCO",2042,"BC_2015_RCO","population_2015"
"BC","RCO",2043,"BC_2015_RCO","population_2015"
"BC","RCO",2044,"BC_2015_RCO","population_2015"
"BC","RCO",2045,"BC_2015_RCO","population_2015"
"BC","RCO",2046,"BC_2015_RCO","population_2015"
"BC","RCO",2047,"BC_2015_RCO","population_2015"
"BC","RCO",2048,"BC_2015_RCO","population_2015"
"BC","RCO",2049,"BC_2015_RCO","population_2015"
"BC","RCO",2050,"BC_2015_RCO","population_2015"
"BC","RCO",2051,"BC_2015_RCO","population_2015"
"BC","RCO",2052,"BC_2015_RCO","population_2015"
"BC","RCO",2053,"BC_2015_RCO","population_2015"
"BC","RCO",2054,"BC_2015_RCO","population_2015"
"BC","RCO",2055,"BC_2015_RCO","population_2015"
"BC","RCO",2056,"BC_2015_RCO","population_2015"
"BC","RCO",2057,"BC_2015_RCO","population_2015"
"BC","RCO",2058,"BC_2015_RCO","population_2015"
"BC","RCO",2059,"BC_2015_RCO","population_2015"
"BC","RCO",2060,"BC_2015_RCO","population_2015"
"BC","RCO",2061,"BC_2015_RCO","population_2015"
"BC","RCO",2062,"BC_2015_RCO","population_2015"
"BC","RCO",2063,"BC_2015_RCO","population_2015"
"BC","RCO",2064,"BC_2015_RCO","population_2015"
"BC","RCO",2065,"BC_2015_RCO","population_2015"
"BC","RCO",2066,"BC_2015_RCO","population_2015"
"BC","RCO",2067,"BC_2015_RCO","population_2015"
"BC","RCO",2068,"BC_2015_RCO","population_2015"
"BC","RCO",2069,"BC_2015_RCO","population_2015"
"BC","RCO",2070,"BC_2015_RCO","population_2015"
"BC","RCO",2071,"BC_2015_RCO","population_2015"
"BC","RCO",2072,"BC_2015_RCO","population_2015"
"BC","RCO",2073,"BC_2015_RCO","population_2015"
"BC","RCO",2074,"BC_2015_RCO","population_2015"
"BC","RCO",2075,"BC_2015_RCO","population_2015"
"BC","RCO",2076,"BC_2015_RCO","population_2015"
"BC","RCO",2077,"BC_2015_RCO","population_2015"
"BC","RCO",2078,"BC_2015_RCO","population_2015"
"BC","RCO",2079,"BC_2015_RCO","population_2015"
"BC","RCO",2080,"BC_2015_RCO","population_2015"
"BC","RCO",2081,"BC_2015_RCO","population_2015"
"BC","RCO",2082,"BC_2015_RCO","population_2015"
"BC","RCO",2083,"BC_2015_RCO","population_2015"
"BC","RCO",2084,"BC_2015_RCO","population_2015"
"BC","RCO",2085,"BC_2015_RCO","population_2015"
"BC","RCO",2086,"BC_2015_RCO","population_2015"
"BC","RCO",2087,"BC_2015_RCO","population_2015"
"BC","RCO",2088,"BC_2015_RCO","population_2015"
"BC","RCO",2089,"BC_2015_RCO","population_2015"
"BC","RCO",2090,"BC_2015_RCO","population_2015"
"BC","RCO",2091,"BC_2015_RCO","population_2015"
"BC","RCO",2092,"BC_2015_RCO","population_2015"
"BC","RCO",2093,"BC_2015_RCO","population_2015"
"BC","RCO",2094,"BC_2015_RCO","population_2015"
"BC","RCO",2095,"BC_2015_RCO","population_2015"
"BC","RCO",2096,"BC_2015_RCO","population_2015"
"BC","RCO",2097,"BC_2015_RCO","population_2015"
"BC","RCO",2098,"BC_2015_RCO","population_2015"
"BC","RCO",2099,"BC_2015_RCO","population_2015"
"BC","RCO",2100,"BC_2015_RCO","population_2015"
"BC","AIR",2015,"BC_2015_AIR","population_2015"
"BC","AIR",2016,"BC_2015_AIR","population_2015"
"BC","AIR",2017,"BC_2015_AIR","population_2015"
"BC","AIR",2018,"BC_2015_AIR","population_2015"
"BC","AIR",2019,"BC_2015_AIR","population_2015"
"BC","AIR",2020,"BC_2015_AIR","population_2015"
"BC","AIR",2021,"BC_2015_AIR","population_2015"
"BC","AIR",2022,"BC_2015_AIR","population_2015"
"BC","AIR",2023,"BC_2015_AIR","population_2015"
"BC","AIR",2024,"BC_2015_AIR","population_2015"
"BC","AIR",2025,"BC_2015_AIR","population_2015"
"BC","AIR",2026,"BC_2015_AIR","population_2015"
"BC","AIR",2027,"BC_2015_AIR","population_2015"
"BC","AIR",2028,"BC_2015_AIR","population_2015"
"BC","AIR",2029,"BC_2015_AIR","population_2015"
"BC","AIR",2030,"BC_2015_AIR","population_2015"
"BC","AIR",2031,"BC_2015_AIR","population_2015"
"BC","AIR",2032,"BC_2015_AIR","population_2015"
"BC","AIR",2033,"BC_2015_AIR","population_2015"
"BC","AIR",2034,"BC_2015_AIR","population_2015"
"BC","AIR",2035,"BC_2015_AIR","population_2015"
"BC","AIR",2036,"BC_2015_AIR","population_2015"
"BC","AIR",2037,"BC_2015_AIR","population_2015"
"BC","AIR",2038,"BC_2015_AIR","population_2015"
"BC","AIR",2039,"BC_2015_AIR","population_2015"
"BC","AIR",2040,"BC_2015_AIR","population_2015"
"BC","AIR",2041,"BC_2015_AIR","population_2015"
"BC","AIR",2042,"BC_2015_AIR","population_2015"
"BC","AIR",2043,"BC_2015_AIR","population_2015"
"BC","AIR",2044,"BC_2015_AIR","population_2015"
"BC","AIR",2045,"BC_2015_AIR","population_2015"
"BC","AIR",2046,"BC_2015_AIR","population_2015"
"BC","AIR",2047,"BC_2015_AIR","population_2015"
"BC","AIR",2048,"BC_2015_AIR","population_2015"
"BC","AIR",2049,"BC_2015_AIR","population_2015"
"BC","AIR",2050,"BC_2015_AIR","population_2015"
"BC","AIR",2051,"BC_2015_AIR","population_2015"
"BC","AIR",2052,"BC_2015_AIR","population_2015"
"BC","AIR",2053,"BC_2015_AIR","population_2015"
"BC","AIR",2054,"BC_2015_AIR","population_2015"
"BC","AIR",2055,"BC_2015_AIR","population_2015"
"BC","AIR",2056,"BC_2015_AIR","population_2015"
"BC","AIR",2057,"BC_2015_AIR","population_2015"
"BC","AIR",2058,"BC_2015_AIR","population_2015"
"BC","AIR",2059,"BC_2015_AIR","population_2015"
"BC","AIR",2060,"BC_2015_AIR","population_2015"
"BC","AIR",2061,"BC_2015_AIR","population_2015"
"BC","AIR",2062,"BC_2015_AIR","population_2015"
"BC","AIR",2063,"BC_2015_AIR","population_2015"
"BC","AIR",2064,"BC_2015_AIR","population_2015"
"BC","AIR",2065,"BC_2015_AIR","population_2015"
"BC","AIR",2066,"BC_2015_AIR","population_2015"
"BC","AIR",2067,"BC_2015_AIR","population_2015"
"BC","AIR",2068,"BC_2015_AIR","population_2015"
"BC","AIR",2069,"BC_2015_AIR","population_2015"
"BC","AIR",2070,"BC_2015_AIR","population_2015"
"BC","AIR",2071,"BC_2015_AIR","population_2015"
"BC","AIR",2072,"BC_2015_AIR","population_2015"
"BC","AIR",2073,"BC_2015_AIR","population_2015"
"BC","AIR",2074,"BC_2015_AIR","population_2015"
"BC","AIR",2075,"BC_2015_AIR","population_2015"
"BC","AIR",2076,"BC_2015_AIR","population_2015"
"BC","AIR",2077,"BC_2015_AIR","population_2015"
"BC","AIR",2078,"BC_2015_AIR","population_2015"
"BC","AIR",2079,"BC_2015_AIR","population_2015"
"BC","AIR",2080,"BC_2015_AIR","population_2015"
"BC","AIR",2081,"BC_2015_AIR","population_2015"
"BC","AIR",2082,"BC_2015_AIR","population_2015"
"BC","AIR",2083,"BC_2015_AIR","population_2015"
"BC","AIR",2084,"BC_2015_AIR","population_2015"
"BC","AIR",2085,"BC_2015_AIR","population_2015"
"BC","AIR",2086,"BC_2015_AIR","population_2015"
"BC","AIR",2087,"BC_2015_AIR","population_2015"
"BC","AIR",2088,"BC_2015_AIR","population_2015"
"BC","AIR",2089,"BC_2015_AIR","population_2015"
"BC","AIR",2090,"BC_2015_AIR","population_2015"
"BC","AIR",2091,"BC_2015_AIR","population_2015"
"BC","AIR",2092,"BC_2015_AIR","population_2015"
"BC","AIR",2093,"BC_2015_AIR","population_2015"
"BC","AIR",2094,"BC_2015_AIR","population_2015"
"BC","AIR",2095,"BC_2015_AIR","population_2015"
"BC","AIR",2096,"BC_2015_AIR","population_2015"
"BC","AIR",2097,"BC_2015_AIR","population_2015"
"BC","AIR",2098,"BC_2015_AIR","population_2015"
"BC","AIR",2099,"BC_2015_AIR","population_2015"
"BC","AIR",2100,"BC_2015_AIR","population_2015"
"BC","TRA",2015,"BC_2015_TRA","population_2015"
"BC","TRA",2016,"BC_2015_TRA","population_2015"
"BC","TRA",2017,"BC_2015_TRA","population_2015"
"BC","TRA",2018,"BC_2015_TRA","population_2015"
"BC","TRA",2019,"BC_2015_TRA","population_2015"
"BC","TRA",2020,"BC_2015_TRA","population_2015"
"BC","TRA",2021,"BC_2015_TRA","population_2015"
"BC","TRA",2022,"BC_2015_TRA","population_2015"
"BC","TRA",2023,"BC_2015_TRA","population_2015"
"BC","TRA",2024,"BC_2015_TRA","population_2015"
"BC","TRA",2025,"BC_2015_TRA","population_2015"
"BC","TRA",2026,"BC_2015_TRA","population_2015"
"BC","TRA",2027,"BC_2015_TRA","population_2015"
"BC","TRA",2028,"BC_2015_TRA","population_2015"
"BC","TRA",2029,"BC_2015_TRA","population_2015"
"BC","TRA",2030,"BC_2015_TRA","population_2015"
"BC","TRA",2031,"BC_2015_TRA","population_2015"
"BC","TRA",2032,"BC_2015_TRA","population_2015"
"BC","TRA",2033,"BC_2015_TRA","population_2015"
"BC","TRA",2034,"BC_2015_TRA","population_2015"
"BC","TRA",2035,"BC_2015_TRA","population_2015"
"BC","TRA",2036,"BC_2015_TRA","population_2015"
"BC","TRA",2037,"BC_2015_TRA","population_2015"
"BC","TRA",2038,"BC_2015_TRA","population_2015"
"BC","TRA",2039,"BC_2015_TRA","population_2015"
"BC","TRA",2040,"BC_2015_TRA","population_2015"
"BC","TRA",2041,"BC_2015_TRA","population_2015"
"BC","TRA",2042,"BC_2015_TRA","population_2015"
"BC","TRA",2043,"BC_2015_TRA","population_2015"
"BC","TRA",2044,"BC_2015_TRA","population_2015"
"BC","TRA",2045,"BC_2015_TRA","population_2015"
"BC","TRA",2046,"BC_2015_TRA","population_2015"
"BC","TRA",2047,"BC_2015_TRA","population_2015"
"BC","TRA",2048,"BC_2015_TRA","population_2015"
"BC","TRA",2049,"BC_2015_TRA","population_2015"
"BC","TRA",2050,"BC_2015_TRA","population_2015"
"BC","TRA",2051,"BC_2015_TRA","population_2015"
"BC","TRA",2052,"BC_2015_TRA","population_2015"
"BC","TRA",2053,"BC_2015_TRA","population_2015"
"BC","TRA",2054,"BC_2015_TRA","population_2015"
"BC","TRA",2055,"BC_2015_TRA","population_2015"
"BC","TRA",2056,"BC_2015_TRA","population_2015"
"BC","TRA",2057,"BC_2015_TRA","population_2015"
"BC","TRA",2058,"BC_2015_TRA","population_2015"
"BC","TRA",2059,"BC_2015_TRA","population_2015"
"BC","TRA",2060,"BC_2015_TRA","population_2015"
"BC","TRA",2061,"BC_2015_TRA","population_2015"
"BC","TRA",2062,"BC_2015_TRA","population_2015"
"BC","TRA",2063,"BC_2015_TRA","population_2015"
"BC","TRA",2064,"BC_2015_TRA","population_2015"
"BC","TRA",2065,"BC_2015_TRA","population_2015"
"BC","TRA",2066,"BC_2015_TRA","population_2015"
"BC","TRA",2067,"BC_2015_TRA","population_2015"
"BC","TRA",2068,"BC_2015_TRA","population_2015"
"BC","TRA",2069,"BC_2015_TRA","population_2015"
"BC","TRA",2070,"BC_2015_TRA","population_2015"
"BC","TRA",2071,"BC_2015_TRA","population_2015"
"BC","TRA",2072,"BC_2015_TRA","population_2015"
"BC","TRA",2073,"BC_2015_TRA","population_2015"
"BC","TRA",2074,"BC_2015_TRA","population_2015"
"BC","TRA",2075,"BC_2015_TRA","population_2015"
"BC","TRA",2076,"BC_2015_TRA","population_2015"
"BC","TRA",2077,"BC_2015_TRA","population_2015"
"BC","TRA",2078,"BC_2015_TRA","population_2015"
"BC","TRA",2079,"BC_2015_TRA","population_2015"
"BC","TRA",2080,"BC_2015_TRA","population_2015"
"BC","TRA",2081,"BC_2015_TRA","population_2015"
"BC","TRA",2082,"BC_2015_TRA","population_2015"
"BC","TRA",2083,"BC_2015_TRA","population_2015"
"BC","TRA",2084,"BC_2015_TRA","population_2015"
"BC","TRA",2085,"BC_2015_TRA","population_2015"
"BC","TRA",2086,"BC_2015_TRA","population_2015"
"BC","TRA",2087,"BC_2015_TRA","population_2015"
"BC","TRA",2088,"BC_2015_TRA","population_2015"
"BC","TRA",2089,"BC_2015_TRA","population_2015"
"BC","TRA",2090,"BC_2015_TRA","population_2015"
"BC","TRA",2091,"BC_2015_TRA","population_2015"
"BC","TRA",2092,"BC_2015_TRA","population_2015"
"BC","TRA",2093,"BC_2015_TRA","population_2015"
"BC","TRA",2094,"BC_2015_TRA","population_2015"
"BC","TRA",2095,"BC_2015_TRA","population_2015"
"BC","TRA",2096,"BC_2015_TRA","population_2015"
"BC","TRA",2097,"BC_2015_TRA","population_2015"
"BC","TRA",2098,"BC_2015_TRA","population_2015"
"BC","TRA",2099,"BC_2015_TRA","population_2015"
"BC","TRA",2100,"BC_2015_TRA","population_2015"
"BC","SHP",2015,"BC_2015_SHP","population_2015"
"BC","SHP",2016,"BC_2015_SHP","population_2015"
"BC","SHP",2017,"BC_2015_SHP","population_2015"
"BC","SHP",2018,"BC_2015_SHP","population_2015"
"BC","SHP",2019,"BC_2015_SHP","population_2015"
"BC","SHP",2020,"BC_2015_SHP","population_2015"
"BC","SHP",2021,"BC_2015_SHP","population_2015"
"BC","SHP",2022,"BC_2015_SHP","population_2015"
"BC","SHP",2023,"BC_2015_SHP","population_2015"
"BC","SHP",2024,"BC_2015_SHP","population_2015"
"BC","SHP",2025,"BC_2015_SHP","population_2015"
"BC","SHP",2026,"BC_2015_SHP","population_2015"
"BC","SHP",2027,"BC_2015_SHP","population_2015"
"BC","SHP",2028,"BC_2015_SHP","population_2015"
"BC","SHP",2029,"BC_2015_SHP","population_2015"
"BC","SHP",2030,"BC_2015_SHP","population_2015"
"BC","SHP",2031,"BC_2015_SHP","population_2015"
"BC","SHP",2032,"BC_2015_SHP","population_2015"
"BC","SHP",2033,"BC_2015_SHP","population_2015"
"BC","SHP",2034,"BC_2015_SHP","population_2015"
"BC","SHP",2035,"BC_2015_SHP","population_2015"
"BC","SHP",2036,"BC_2015_SHP","population_2015"
"BC","SHP",2037,"BC_2015_SHP","population_2015"
"BC","SHP",2038,"BC_2015_SHP","population_2015"
"BC","SHP",2039,"BC_2015_SHP","population_2015"
"BC","SHP",2040,"BC_2015_SHP","population_2015"
"BC","SHP",2041,"BC_2015_SHP","population_2015"
"BC","SHP",2042,"BC_2015_SHP","population_2015"
"BC","SHP",2043,"BC_2015_SHP","population_2015"
"BC","SHP",2044,"BC_2015_SHP","population_2015"
"BC","SHP",2045,"BC_2015_SHP","population_2015"
"BC","SHP",2046,"BC_2015_SHP","population_2015"
"BC","SHP",2047,"BC_2015_SHP","population_2015"
"BC","SHP",2048,"BC_2015_SHP","population_2015"
"BC","SHP",2049,"BC_2015_SHP","population_2015"
"BC","SHP",2050,"BC_2015_SHP","population_2015"
"BC","SHP",2051,"BC_2015_SHP","population_2015"
"BC","SHP",2052,"BC_2015_SHP","population_2015"
"BC","SHP",2053,"BC_2015_SHP","population_2015"
"BC","SHP",2054,"BC_2015_SHP","population_2015"
"BC","SHP",2055,"BC_2015_SHP","population_2015"
"BC","SHP",2056,"BC_2015_SHP","population_2015"
"BC","SHP",2057,"BC_2015_SHP","population_2015"
"BC","SHP",2058,"BC_2015_SHP","population_2015"
"BC","SHP",2059,"BC_2015_SHP","population_2015"
"BC","SHP",2060,"BC_2015_SHP","population_2015"
"BC","SHP",2061,"BC_2015_SHP","population_2015"
"BC","SHP",2062,"BC_2015_SHP","population_2015"
"BC","SHP",2063,"BC_2015_SHP","population_2015"
"BC","SHP",2064,"BC_2015_SHP","population_2015"
"BC","SHP",2065,"BC_2015_SHP","population_2015"
"BC","SHP",2066,"BC_2015_SHP","population_2015"
"BC","SHP",2067,"BC_2015_SHP","population_2015"
"BC","SHP",2068,"BC_2015_SHP","population_2015"
"BC","SHP",2069,"BC_2015_SHP","population_2015"
"BC","SHP",2070,"BC_2015_SHP","population_2015"
"BC","SHP",2071,"BC_2015_SHP","population_2015"
"BC","SHP",2072,"BC_2015_SHP","population_2015"
"BC","SHP",2073,"BC_2015_SHP","population_2015"
"BC","SHP",2074,"BC_2015_SHP","population_2015"
"BC","SHP",2075,"BC_2015_SHP","population_2015"
"BC","SHP",2076,"BC_2015_SHP","population_2015"
"BC","SHP",2077,"BC_2015_SHP","population_2015"
"BC","SHP",2078,"BC_2015_SHP","population_2015"
"BC","SHP",2079,"BC_2015_SHP","population_2015"
"BC","SHP",2080,"BC_2015_SHP","population_2015"
"BC","SHP",2081,"BC_2015_SHP","population_2015"
"BC","SHP",2082,"BC_2015_SHP","population_2015"
"BC","SHP",2083,"BC_2015_SHP","population_2015"
"BC","SHP",2084,"BC_2015_SHP","population_2015"
"BC","SHP",2085,"BC_2015_SHP","population_2015"
"BC","SHP",2086,"BC_2015_SHP","population_2015"
"BC","SHP",2087,"BC_2015_SHP","population_2015"
"BC","SHP",2088,"BC_2015_SHP","population_2015"
"BC","SHP",2089,"BC_2015_SHP","population_2015"
"BC","SHP",2090,"BC_2015_SHP","population_2015"
"BC","SHP",2091,"BC_2015_SHP","population_2015"
"BC","SHP",2092,"BC_2015_SHP","population_2015"
"BC","SHP",2093,"BC_2015_SHP","population_2015"
"BC","SHP",2094,"BC_2015_SHP","population_2015"
"BC","SHP",2095,"BC_2015_SHP","population_2015"
"BC","SHP",2096,"BC_2015_SHP","population_2015"
"BC","SHP",2097,"BC_2015_SHP","population_2015"
"BC","SHP",2098,"BC_2015_SHP","population_2015"
"BC","SHP",2099,"BC_2015_SHP","population_2015"
"BC","SHP",2100,"BC_2015_SHP","population_2015"
"BC","ENE",2015,"BC_2015_ENE","population_2015"
"BC","ENE",2016,"BC_2015_ENE","population_2015"
"BC","ENE",2017,"BC_2015_ENE","population_2015"
"BC","ENE",2018,"BC_2015_ENE","population_2015"
"BC","ENE",2019,"BC_2015_ENE","population_2015"
"BC","ENE",2020,"BC_2015_ENE","population_2015"
"BC","ENE",2021,"BC_2015_ENE","population_2015"
"BC","ENE",2022,"BC_2015_ENE","population_2015"
"BC","ENE",2023,"BC_2015_ENE","population_2015"
"BC","ENE",2024,"BC_2015_ENE","population_2015"
"BC","ENE",2025,"BC_2015_ENE","population_2015"
"BC","ENE",2026,"BC_2015_ENE","population_2015"
"BC","ENE",2027,"BC_2015_ENE","population_2015"
"BC","ENE",2028,"BC_2015_ENE","population_2015"
"BC","ENE",2029,"BC_2015_ENE","population_2015"
"BC","ENE",2030,"BC_2015_ENE","population_2015"
"BC","ENE",2031,"BC_2015_ENE","population_2015"
"BC","ENE",2032,"BC_2015_ENE","population_2015"
"BC","ENE",2033,"BC_2015_ENE","population_2015"
"BC","ENE",2034,"BC_2015_ENE","population_2015"
"BC","ENE",2035,"BC_2015_ENE","population_2015"
"BC","ENE",2036,"BC_2015_ENE","population_2015"
"BC","ENE",2037,"BC_2015_ENE","population_2015"
"BC","ENE",2038,"BC_2015_ENE","population_2015"
"BC","ENE",2039,"BC_2015_ENE","population_2015"
"BC","ENE",2040,"BC_2015_ENE","population_2015"
"BC","ENE",2041,"BC_2015_ENE","population_2015"
"BC","ENE",2042,"BC_2015_ENE","population_2015"
"BC","ENE",2043,"BC_2015_ENE","population_2015"
"BC","ENE",2044,"BC_2015_ENE","population_2015"
"BC","ENE",2045,"BC_2015_ENE","population_2015"
"BC","ENE",2046,"BC_2015_ENE","population_2015"
"BC","ENE",2047,"BC_2015_ENE","population_2015"
"BC","ENE",2048,"BC_2015_ENE","population_2015"
"BC","ENE",2049,"BC_2015_ENE","population_2015"
"BC","ENE",2050,"BC_2015_ENE","population_2015"
"BC","ENE",2051,"BC_2015_ENE","population_2015"
"BC","ENE",2052,"BC_2015_ENE","population_2015"
"BC","ENE",2053,"BC_2015_ENE","population_2015"
"BC","ENE",2054,"BC_2015_ENE","population_2015"
"BC","ENE",2055,"BC_2015_ENE","population_2015"
"BC","ENE",2056,"BC_2015_ENE","population_2015"
"BC","ENE",2057,"BC_2015_ENE","population_2015"
"BC","ENE",2058,"BC_2015_ENE","population_2015"
"BC","ENE",2059,"BC_2015_ENE","population_2015"
"BC","ENE",2060,"BC_2015_ENE","population_2015"
"BC","ENE",2061,"BC_2015_ENE","population_2015"
"BC","ENE",2062,"BC_2015_ENE","population_2015"
"BC","ENE",2063,"BC_2015_ENE","population_2015"
"BC","ENE",2064,"BC_2015_ENE","population_2015"
"BC","ENE",2065,"BC_2015_ENE","population_2015"
"BC","ENE",2066,"BC_2015_ENE","population_2015"
"BC","ENE",2067,"BC_2015_ENE","population_2015"
"BC","ENE",2068,"BC_2015_ENE","population_2015"
"BC","ENE",2069,"BC_2015_ENE","population_2015"
"BC","ENE",2070,"BC_2015_ENE","population_2015"
"BC","ENE",2071,"BC_2015_ENE","population_2015"
"BC","ENE",2072,"BC_2015_ENE","population_2015"
"BC","ENE",2073,"BC_2015_ENE","population_2015"
"BC","ENE",2074,"BC_2015_ENE","population_2015"
"BC","ENE",2075,"BC_2015_ENE","population_2015"
"BC","ENE",2076,"BC_2015_ENE","population_2015"
"BC","ENE",2077,"BC_2015_ENE","population_2015"
"BC","ENE",2078,"BC_2015_ENE","population_2015"
"BC","ENE",2079,"BC_2015_ENE","population_2015"
"BC","ENE",2080,"BC_2015_ENE","population_2015"
