iso,sector,VOC01,VOC02,VOC03,VOC04,VOC05,VOC06,VOC07,VOC08,VOC09,VOC12,VOC13,VOC14,VOC15,VOC16,VOC17,VOC18,VOC19,VOC20,VOC21,VOC22,VOC23,VOC24,VOC25
bra,NRTR,0,0.010997099,0.006932122,0.11039467,0.1460015,0.207658934,0.127302416,0.018964234,0.034329101,0.058668834,0.027174188,0.047077511,0.040418943,0.041516673,0.100010926,0,0,0,0.007422528,0.008849266,0.006281054,0,0
brb,NRTR,0,0.012785543,0.007398299,0.141781861,0.188616814,0.220155387,0,0.019537166,0.037393938,0.068173404,0.031868852,0.059064742,0.04936968,0.054633223,0.092723656,0,0,0,0.004709502,0.005631127,0.006156807,0,0
brn,NRTR,0,0.011151829,0.006522696,0.122248159,0.162525072,0.194268087,0.126236755,0.017305589,0.032881381,0.059466123,0.027767627,0.051060691,0.042810487,0.046980923,0.083359638,0,0,0,0.004521203,0.005402804,0.005490936,0,0
btn,NRTR,0,0.011165378,0.006486816,0.123287506,0.163973885,0.193094089,0.126143312,0.017160046,0.032754569,0.059535816,0.027819526,0.051409945,0.043020177,0.047460113,0.081899766,0,0,0,0.004266861,0.005100589,0.005421606,0,0
bwa,NRTR,0,0.011143738,0.006547451,0.121021468,0.160797141,0.195651856,0.126348037,0.017476481,0.03303034,0.059383396,0.027704601,0.050658312,0.042572191,0.046410865,0.085087562,0,0,0,0.004823255,0.005762604,0.005580701,0,0
caf,NRTR,0,0.011136885,0.006564059,0.121013976,0.160804868,0.195660395,0.126347537,0.017477358,0.03303459,0.059385117,0.027702677,0.050645174,0.042563563,0.046410371,0.085092915,0,0,0,0.004823118,0.005762847,0.005574549,0,0
can,NRTR,0,0.010505792,0.010481362,0.173889585,0.22679023,0.206247317,0,0.016823281,0.029993516,0.075697564,0.027559923,0.048994819,0.040307186,0.043214412,0.075429947,0,0,0,0.004196792,0.004885767,0.004982506,0,0
che,NRTR,0,0.010306397,0.006388824,0.176075135,0.229678292,0.207066555,0,0.015857977,0.030110572,0.074192881,0.02778546,0.049541699,0.04070482,0.043788967,0.075014601,0,0,0,0.003884118,0.004631295,0.004972407,0,0
chl,NRTR,0,0.011081038,0.006710146,0.116821841,0.154960773,0.200398172,0.126724583,0.018064882,0.033544176,0.059101115,0.027495945,0.049237325,0.04171566,0.044479508,0.090982309,0,0,0,0.005849394,0.006980516,0.005852617,0,0
chn,NRTR,0,0.011209826,0.007647418,0.122622764,0.163067566,0.192989547,0.12620932,0.017442088,0.032712576,0.059969892,0.027730677,0.051160885,0.042839374,0.047177731,0.082179855,0,0,0,0.004392676,0.005216939,0.005430868,0,0
civ,NRTR,0,0.01106502,0.006752578,0.115593374,0.153248329,0.201785947,0.126835024,0.018236774,0.033694239,0.059018487,0.027434427,0.048824535,0.041467785,0.043913222,0.092707996,0,0,0,0.006150068,0.007337686,0.005934509,0,0
cmr,NRTR,0,0.011053802,0.006782472,0.114728938,0.152043427,0.202762583,0.126912757,0.018357693,0.033799853,0.058960237,0.027391058,0.048533951,0.041293337,0.04351476,0.093922389,0,0,0,0.006361625,0.007588978,0.005992139,0,0
cod,NRTR,0,0.01120025,0.006393903,0.125954515,0.167690748,0.190082323,0.125903579,0.016786161,0.032429234,0.059715492,0.027952235,0.052306207,0.04355831,0.048688839,0.078154445,0,0,0,0.003614253,0.004325311,0.005244196,0,0
cog,NRTR,0,0.011022951,0.006864513,0.112346231,0.148722069,0.205453855,0.127126899,0.018691366,0.034091782,0.05879984,0.027271291,0.047733161,0.040812691,0.042416541,0.097268472,0,0,0,0.006945163,0.008281633,0.006151541,0,0
cok,NRTR,0,0.012777144,0.007423159,0.14108426,0.187643774,0.220967584,0,0.01963725,0.037482633,0.068130222,0.031835681,0.058831101,0.049230205,0.054310893,0.093722094,0,0,0,0.004882764,0.005836926,0.00620431,0,0
col,NRTR,0,0.011160508,0.006499709,0.122913315,0.163452257,0.193516662,0.126176968,0.01721253,0.032800135,0.059510863,0.027800933,0.051284198,0.042944698,0.047287542,0.082425263,0,0,0,0.004358394,0.005209417,0.005446607,0,0
com,NRTR,0,0.011135799,0.006565359,0.121014667,0.160805577,0.195661533,0.126347626,0.017478211,0.033032051,0.059383133,0.02770589,0.050646211,0.042561603,0.0464123,0.085092365,0,0,0,0.004823106,0.00576143,0.00557314,0,0
cpv,NRTR,0,0.01274609,0.00751483,0.138516011,0.184061308,0.223957958,0,0.020005978,0.037809173,0.067971097,0.031712709,0.057970755,0.04871698,0.053124347,0.097398436,0,0,0,0.005520603,0.006594633,0.006379092,0,0
cri,NRTR,0,0.011122077,0.00660148,0.119967419,0.159345725,0.196844625,0.126441786,0.017624725,0.033159959,0.059312711,0.027653437,0.050294316,0.042350318,0.045929557,0.086563525,0,0,0,0.005079454,0.006065931,0.005642955,0,0
cub,NRTR,0,0.011124337,0.006595485,0.120140871,0.159587538,0.196648665,0.126426184,0.017600458,0.033138779,0.05932437,0.02766214,0.05035261,0.042385311,0.046009508,0.086319857,0,0,0,0.005036992,0.006015497,0.005631399,0,0
cuw,NRTR,0,0.012501843,0.008237981,0.118237497,0.155776815,0.247568744,0,0.022916078,0.040387056,0.066715393,0.030743149,0.051177783,0.044663789,0.04375683,0.126423485,0,0,0,0.010556878,0.012577098,0.007759583,0,0
cym,NRTR,0,0.011127261,0.006587754,0.120364828,0.15989972,0.196395659,0.126406081,0.017569118,0.033111413,0.059339446,0.027673334,0.050427854,0.042430502,0.046112746,0.086005256,0,0,0,0.004982181,0.005950383,0.005616465,0,0
cyp,NRTR,0,0.011007253,0.006905508,0.111166076,0.147076716,0.206787259,0.12723358,0.018856251,0.034234969,0.058720644,0.02721276,0.047336853,0.04057451,0.04187234,0.098927087,0,0,0,0.007233711,0.008624896,0.006229588,0,0
cze,NRTR,0,0.013027954,0.015989841,0.130177636,0.172576562,0.227535854,0,0.022562166,0.037987219,0.070897228,0.030914744,0.054993391,0.046715613,0.049445492,0.104648987,0,0,0,0.007328507,0.008503624,0.006695184,0,0
deu,NRTR,0,0.010350935,0.006336131,0.167277941,0.217792741,0.21602428,0,0.016989837,0.031436026,0.073273974,0.027712761,0.04781657,0.039857544,0.041259262,0.085996524,0,0,0,0.005635992,0.006723757,0.005515723,0,0
dji,NRTR,0,0.011129894,0.006581671,0.120539906,0.160143981,0.196197733,0.126390316,0.017544458,0.033089459,0.059351409,0.027682169,0.050486662,0.042465618,0.046193824,0.085759194,0,0,0,0.004939263,0.005899643,0.0056048,0,0
dma,NRTR,0,0.012785544,0.007398301,0.141781877,0.188616829,0.220155371,0,0.019537156,0.037393934,0.068173396,0.03186884,0.059064742,0.049369672,0.054633227,0.092723672,0,0,0,0.004709507,0.005631127,0.006156806,0,0
dnk,NRTR,0,0.010456995,0.008655359,0.167338643,0.217911241,0.214242869,0,0.017368414,0.031174785,0.074259096,0.027596068,0.04776164,0.039757687,0.041307164,0.084614449,0,0,0,0.005554696,0.00655945,0.005441444,0,0
dom,NRTR,0,0.011127261,0.006587754,0.120364828,0.15989972,0.196395659,0.126406081,0.017569118,0.033111413,0.059339446,0.027673334,0.050427854,0.042430502,0.046112746,0.086005256,0,0,0,0.004982181,0.005950383,0.005616465,0,0
dza,NRTR,0,0.011852407,0.021472114,0.122437901,0.163056533,0.182808972,0.126302481,0.019763058,0.031240554,0.065770156,0.027044637,0.050786694,0.042234608,0.047385438,0.074501157,0,0,0,0.003990554,0.004335969,0.005016768,0,0
ecu,NRTR,0,0.011092185,0.00668063,0.117676201,0.1561518,0.199432972,0.126647776,0.017945329,0.033439824,0.059158592,0.027538724,0.049524418,0.041888038,0.044873361,0.089782112,0,0,0,0.005640267,0.006732099,0.005795673,0,0
egy,NRTR,0,0.012548241,0.008101376,0.122108022,0.161177303,0.243059292,0,0.022359396,0.039894927,0.066955159,0.030929777,0.052474366,0.045437757,0.045544529,0.120883732,0,0,0,0.009595471,0.011435534,0.007495121,0,0
eri,NRTR,0,0.010895028,0.007203482,0.1025493,0.135064773,0.216521968,0.12800774,0.020062067,0.035287233,0.058141058,0.026781353,0.044441328,0.038835816,0.037900168,0.111031617,0,0,0,0.009342877,0.011130297,0.006803894,0,0
esh,NRTR,0,0.011133109,0.006569359,0.121017845,0.160810558,0.195662453,0.126347824,0.017474496,0.033033825,0.059385478,0.027708545,0.050644935,0.042556504,0.046416218,0.085083193,0,0,0,0.004823235,0.005759377,0.005573047,0,0
esp,NRTR,0,0.010583005,0.009824801,0.153780868,0.199613562,0.227120591,0,0.01932117,0.033081537,0.073370844,0.027420819,0.045066909,0.038394898,0.037424947,0.100834642,0,0,0,0.008217262,0.009703412,0.006240735,0,0
est,NRTR,0,0.012725386,0.007576352,0.136789409,0.181653252,0.22596826,0,0.02025365,0.038028615,0.067864234,0.031630151,0.057392353,0.048371806,0.052326943,0.099869528,0,0,0,0.005949411,0.007103983,0.006496667,0,0
eth,NRTR,0,0.0108948,0.007203141,0.102549267,0.135064956,0.216521905,0.128007754,0.02006197,0.035287478,0.058141096,0.026781334,0.044441393,0.038835957,0.037900131,0.111031753,0,0,0,0.00934287,0.01113026,0.006803933,0,0
fin,NRTR,0,0.009056662,0.005548516,0.14507637,0.188829156,0.190060741,0.12568385,0.015008612,0.027660715,0.063948303,0.024219185,0.041575442,0.034733966,0.035735259,0.076649111,0,0,0,0.005161651,0.006157732,0.004894727,0,0
fji,NRTR,0,0.011165391,0.006486766,0.123287438,0.163973812,0.193094013,0.126143285,0.017160143,0.032754452,0.059536044,0.027819674,0.051409919,0.043020162,0.047460016,0.08189975,0,0,0,0.004266817,0.005100637,0.00542168,0,0
flk,NRTR,0,0.010965068,0.007017232,0.107931986,0.142568424,0.210440997,0.127523819,0.019308812,0.034630006,0.058503133,0.027050842,0.046250133,0.039922008,0.040381505,0.103470315,0,0,0,0.008025326,0.009565228,0.006445165,0,0
fra,NRTR,0,0.01070117,0.012266727,0.152627848,0.198094366,0.226478644,0,0.019877557,0.032989034,0.07428403,0.027287527,0.044770231,0.038172231,0.03712554,0.100894454,0,0,0,0.008373786,0.009819394,0.006237461,0,0
fro,NRTR,0,0.010352506,0.006611673,0.169351977,0.22059902,0.213717273,0,0.016766832,0.031094935,0.07360168,0.027716604,0.0482157,0.040045299,0.041859129,0.083259199,0,0,0,0.005215116,0.006213431,0.005379628,0,0
fsm,NRTR,0,0.012777144,0.007423159,0.14108426,0.187643774,0.220967584,0,0.01963725,0.037482633,0.068130222,0.031835681,0.058831101,0.049230205,0.054310893,0.093722094,0,0,0,0.004882764,0.005836926,0.00620431,0,0
gab,NRTR,0,0.010969073,0.007006913,0.108239989,0.142998244,0.210092396,0.127496089,0.019265929,0.034592167,0.058524419,0.027066358,0.046353238,0.039984043,0.04052371,0.10303717,0,0,0,0.007949907,0.009475716,0.00642464,0,0
gbr,NRTR,0,0.010352506,0.006611673,0.169351977,0.22059902,0.213717273,0,0.016766832,0.031094935,0.07360168,0.027716604,0.0482157,0.040045299,0.041859129,0.083259199,0,0,0,0.005215116,0.006213431,0.005379628,0,0
geo,NRTR,0,0.012753217,0.007493973,0.13909907,0.184874832,0.223279021,0,0.019922179,0.037734991,0.068007272,0.031740583,0.058166057,0.048833454,0.053393897,0.096563638,0,0,0,0.00537579,0.006422593,0.006339434,0,0
gha,NRTR,0,0.01111556,0.006618704,0.119469108,0.15865109,0.197407582,0.126486598,0.017694448,0.033220794,0.059279195,0.0276285,0.050126876,0.042249764,0.045699809,0.087263533,0,0,0,0.005201438,0.006210824,0.005676176,0,0
gib,NRTR,0,0.010583006,0.009824801,0.153780853,0.199613584,0.227120591,0,0.019321168,0.03308154,0.073370836,0.027420817,0.045066907,0.038394898,0.037424947,0.100834645,0,0,0,0.008217261,0.009703411,0.006240735,0,0
gin,NRTR,0,0.011135761,0.006565262,0.121014724,0.160805662,0.195661604,0.126347628,0.017478089,0.03303201,0.059383237,0.02770595,0.050646184,0.042561628,0.046412283,0.085092331,0,0,0,0.004823125,0.005761378,0.005573143,0,0
glp,NRTR,0,0.011173442,0.006465463,0.123904899,0.164834535,0.19239648,0.126087806,0.017073769,0.032679022,0.059577563,0.027850573,0.051617396,0.043144766,0.047744633,0.081032342,0,0,0,0.004115692,0.00492111,0.005380508,0,0
gmb,NRTR,0,0.010969443,0.007005611,0.108268455,0.143037476,0.210060878,0.127493586,0.019261734,0.034588929,0.05852578,0.027067687,0.046363127,0.039989887,0.040536617,0.102997697,0,0,0,0.007942968,0.0094674,0.006422724,0,0
gnb,NRTR,0,0.011135706,0.00656529,0.121014661,0.160805602,0.195661588,0.126347635,0.017478176,0.033032108,0.059383144,0.027705826,0.050646307,0.042561582,0.046412276,0.085092419,0,0,0,0.004823165,0.005761418,0.005573098,0,0
gnq,NRTR,0,0.011135782,0.006565241,0.121014563,0.16080554,0.195661549,0.126347619,0.017478151,0.033032225,0.059383219,0.027705731,0.050646218,0.042561663,0.046412408,0.085092387,0,0,0,0.00482312,0.005761416,0.005573169,0,0
grc,NRTR,0,0.010406601,0.007970353,0.170893796,0.222703391,0.211146607,0,0.01679331,0.03071592,0.074332318,0.027661144,0.048479168,0.040132289,0.04232021,0.080574254,0,0,0,0.004867797,0.005759483,0.005243356,0,0
grd,NRTR,0,0.012785538,0.007398297,0.141781861,0.188616824,0.220155394,0,0.019537168,0.037393937,0.068173396,0.031868844,0.059064744,0.04936967,0.054633213,0.092723677,0,0,0,0.004709503,0.005631126,0.006156807,0,0
grl,NRTR,0,0.010292623,0.006007172,0.175076379,0.228321277,0.208364435,0,0.01592502,0.030300514,0.073930134,0.027795932,0.04935715,0.040626263,0.043497434,0.076472815,0,0,0,0.004093982,0.004893005,0.005045864,0,0
gtm,NRTR,0,0.011117185,0.006614435,0.119592504,0.158823098,0.19726816,0.1264755,0.017677186,0.033205756,0.059287489,0.027634665,0.050168333,0.042274678,0.045756728,0.08709018,0,0,0,0.005171223,0.006174936,0.005667945,0,0
guf,NRTR,0,0.011175213,0.006465678,0.123905227,0.164835146,0.192396692,0.126087931,0.01707564,0.032678684,0.059580576,0.027849605,0.051614773,0.043140573,0.047745841,0.081033662,0,0,0,0.004114489,0.004919838,0.005380432,0,0
gum,NRTR,0,0.012777144,0.007423159,0.14108426,0.187643774,0.220967584,0,0.01963725,0.037482633,0.068130222,0.031835681,0.058831101,0.049230205,0.054310893,0.093722094,0,0,0,0.004882764,0.005836926,0.00620431,0,0
guy,NRTR,0,0.011173159,0.006465767,0.123904962,0.164834624,0.192396732,0.126087828,0.017073574,0.032679288,0.059577189,0.02785077,0.051617834,0.043145053,0.047743803,0.081032091,0,0,0,0.004115785,0.004921085,0.005380457,0,0
hkg,NRTR,0,0.011209827,0.007647416,0.122622772,0.163067545,0.192989524,0.126209328,0.017442085,0.032712582,0.059969889,0.027730675,0.051160893,0.042839382,0.047177732,0.082179865,0,0,0,0.004392676,0.00521694,0.005430867,0,0
hnd,NRTR,0,0.011066118,0.00674967,0.115678037,0.153366323,0.201690322,0.126827407,0.018224928,0.033683876,0.059024168,0.027438673,0.04885299,0.0414849,0.043952245,0.092589061,0,0,0,0.006129356,0.00731307,0.005928854,0,0
hrv,NRTR,0,0.012875889,0.010979147,0.136166142,0.180844089,0.224159574,0,0.020905154,0.037743272,0.06924871,0.031435292,0.057107461,0.048108883,0.052110492,0.098825214,0,0,0,0.005995485,0.007060101,0.006435096,0,0
hti,NRTR,0,0.011210244,0.006368037,0.126725296,0.168766163,0.1892103,0.125834218,0.016679114,0.032334518,0.059767287,0.027991784,0.05256511,0.043713821,0.049044784,0.077070377,0,0,0,0.003425352,0.004101077,0.005192519,0,0
hun,NRTR,0,0.01268244,0.007703466,0.133225105,0.176681733,0.230118253,0,0.02076517,0.038481738,0.067643509,0.031459735,0.05619837,0.04765941,0.0506804,0.10497123,0,0,0,0.006834623,0.008155511,0.006739306,0,0
idn,NRTR,0,0.011088327,0.006690846,0.117380499,0.155739586,0.199767072,0.126674321,0.017986725,0.033475932,0.059138688,0.027523925,0.049425049,0.041828374,0.044737064,0.090197518,0,0,0,0.005712637,0.006818068,0.005815369,0,0
ind,NRTR,0,0.010763718,0.007550404,0.092497387,0.121052731,0.227877399,0.12891137,0.021468528,0.036515271,0.057464907,0.026278069,0.041063735,0.036807862,0.03326651,0.12515214,0,0,0,0.011803208,0.014052837,0.007473924,0,0
irl,NRTR,0,0.010431411,0.007669677,0.163661316,0.212927846,0.21870189,0,0.017680976,0.031833592,0.073468236,0.027614385,0.047068294,0.039447441,0.04023707,0.089747846,0,0,0,0.006315755,0.007496401,0.005697865,0,0
irn,NRTR,0,0.011298654,0.011765906,0.115566085,0.153299713,0.198048187,0.126865141,0.019072924,0.03315543,0.061125137,0.027187641,0.048702181,0.041256542,0.044006912,0.089866825,0,0,0,0.005994459,0.007006592,0.005781672,0,0
irq,NRTR,0,0.012596358,0.00795821,0.126082408,0.166718997,0.238434701,0,0.021790205,0.039389746,0.067201214,0.031118218,0.053805705,0.046231775,0.0473808,0.115194831,0,0,0,0.008608552,0.010262728,0.007225553,0,0
isl,NRTR,0,0.010292623,0.006007172,0.175076379,0.228321277,0.208364435,0,0.01592502,0.030300514,0.073930134,0.027795932,0.04935715,0.040626263,0.043497434,0.076472815,0,0,0,0.004093982,0.004893005,0.005045864,0,0
isr,NRTR,0,0.012726889,0.007571902,0.136914151,0.181827214,0.225823029,0,0.020235747,0.038012758,0.06787196,0.031636112,0.057434135,0.048396744,0.052384556,0.099691008,0,0,0,0.005918431,0.007067187,0.006488177,0,0
ita,NRTR,0,0.011810554,0.036842796,0.155989224,0.203022768,0.204845693,0,0.02353671,0.029812975,0.085000099,0.026074268,0.044721782,0.037376709,0.038414664,0.082864597,0,0,0,0.00697145,0.007432768,0.005282942,0,0
jam,NRTR,0,0.011210235,0.006368037,0.12672531,0.168766163,0.189210272,0.125834231,0.016679117,0.032334522,0.059767287,0.027991785,0.052565117,0.043713828,0.049044777,0.07707037,0,0,0,0.00342535,0.004101078,0.005192519,0,0
jor,NRTR,0,0.011092541,0.006679688,0.117703451,0.156189764,0.199402216,0.126645352,0.017941515,0.033436487,0.059160417,0.027540083,0.049533566,0.041893531,0.044885915,0.089743836,0,0,0,0.0056336,0.00672418,0.005793858,0,0
jpn,NRTR,0,0.009581428,0.01699223,0.144946193,0.188834288,0.181675141,0.125763601,0.016929302,0.026431569,0.068761098,0.023637593,0.041218912,0.034197882,0.035848698,0.070340556,0,0,0,0.004842852,0.005445275,0.004553381,0,0
kaz,NRTR,0,0.01282399,0.007284626,0.144967459,0.19305974,0.216447154,0,0.019080106,0.036988622,0.06836931,0.032021691,0.060131998,0.050006509,0.056104632,0.088164661,0,0,0,0.003918331,0.004691262,0.005939909,0,0
ken,NRTR,0,0.011097279,0.006667104,0.118066286,0.156695601,0.198992315,0.12661272,0.01789069,0.033392167,0.059184818,0.027558253,0.049655469,0.041966753,0.045053227,0.089234128,0,0,0,0.005544801,0.006618706,0.005769682,0,0
kgz,NRTR,0,0.012823987,0.007284645,0.144967161,0.193059782,0.216446557,0,0.019079983,0.036989014,0.068370777,0.032021003,0.060131693,0.050006398,0.05610482,0.088164445,0,0,0,0.003918422,0.004691388,0.005939924,0,0
khm,NRTR,0,0.010988649,0.006954789,0.109739734,0.145088392,0.208398796,0.127361301,0.019055852,0.034409214,0.058624731,0.027141363,0.046857562,0.04028674,0.041214829,0.100930903,0,0,0,0.007582851,0.009039629,0.006324664,0,0
kir,NRTR,0,0.012777144,0.007423159,0.14108426,0.187643774,0.220967584,0,0.01963725,0.037482633,0.068130222,0.031835681,0.058831101,0.049230205,0.054310893,0.093722094,0,0,0,0.004882764,0.005836926,0.00620431,0,0
kna,NRTR,0,0.012785538,0.00739829,0.141781842,0.188616824,0.220155412,0,0.019537165,0.037393937,0.068173402,0.031868841,0.059064745,0.049369671,0.054633218,0.092723677,0,0,0,0.004709505,0.005631127,0.006156807,0,0
kor,NRTR,0,0.013546943,0.100151206,0.110073462,0.143059503,0.154106391,0.128975943,0.035186399,0.022438582,0.100135693,0.019050598,0.031929217,0.026962231,0.02693795,0.06595135,0,0,0,0.009173423,0.0082012,0.004119909,0,0
kwt,NRTR,0,0.011191436,0.00641767,0.125287186,0.16676151,0.190833532,0.125967079,0.016880203,0.03250998,0.05967034,0.027919699,0.052081849,0.04342359,0.048381888,0.079089482,0,0,0,0.003777205,0.004519035,0.005288316,0,0
lao,NRTR,0,0.010988649,0.006954789,0.109739734,0.145088392,0.208398796,0.127361301,0.019055852,0.034409214,0.058624731,0.027141363,0.046857562,0.04028674,0.041214829,0.100930903,0,0,0,0.007582851,0.009039629,0.006324664,0,0
lbn,NRTR,0,0.011208399,0.006372902,0.126584434,0.168569818,0.189369415,0.125846899,0.016698827,0.032351734,0.05975781,0.027984733,0.052517791,0.043685397,0.048979844,0.077268237,0,0,0,0.003459824,0.00414203,0.005201906,0,0
lbr,NRTR,0,0.011135751,0.006565267,0.121014697,0.160805645,0.195661543,0.126347614,0.017478252,0.0330321,0.059383135,0.02770584,0.050646213,0.042561617,0.04641233,0.085092309,0,0,0,0.00482309,0.005761425,0.005573172,0,0
lby,NRTR,0,0.012725356,0.007576273,0.136794421,0.181660468,0.225962225,0,0.020253063,0.038027884,0.067864492,0.031630413,0.057394283,0.048372782,0.052329341,0.099862145,0,0,0,0.005947993,0.007102475,0.006496385,0,0
lca,NRTR,0,0.011173433,0.006465461,0.123904895,0.164834544,0.192396515,0.126087775,0.017073765,0.032679011,0.059577568,0.027850576,0.051617391,0.043144768,0.047744639,0.081032346,0,0,0,0.004115694,0.004921112,0.005380506,0,0
lie,NRTR,0,0.010386216,0.006928556,0.165759191,0.215750241,0.217124709,0,0.017285472,0.031599452,0.073369239,0.027669811,0.047501398,0.039683846,0.040830432,0.087553602,0,0,0,0.005920483,0.007046125,0.005591226,0,0
lka,NRTR,0,0.010708783,0.007695874,0.088286387,0.115182619,0.232634489,0.129290054,0.022057752,0.03702962,0.057181647,0.026067244,0.039648744,0.03595822,0.031325338,0.131067523,0,0,0,0.012833918,0.015277184,0.007754607,0,0
